Time,THERMAL ZONE 4:SACRAMENTO EXECUTIVE ARPT ANN HTG 99.6% CONDNS DB:Des Heat Load [W],THERMAL ZONE 4:SACRAMENTO EXECUTIVE ARPT ANN CLG .4% CONDNS DB=>MWB:Des Sens Cool Load [W],THERMAL ZONE 4:SACRAMENTO EXECUTIVE ARPT ANN HTG 99.6% CONDNS DB:Des Heat Mass Flow [kg/s],THERMAL ZONE 4:SACRAMENTO EXECUTIVE ARPT ANN CLG .4% CONDNS DB=>MWB:Des Cool Mass Flow [kg/s],THERMAL ZONE 5:SACRAMENTO EXECUTIVE ARPT ANN HTG 99.6% CONDNS DB:Des Heat Load [W],THERMAL ZONE 5:SACRAMENTO EXECUTIVE ARPT ANN CLG .4% CONDNS DB=>MWB:Des Sens Cool Load [W],THERMAL ZONE 5:SACRAMENTO EXECUTIVE ARPT ANN HTG 99.6% CONDNS DB:Des Heat Mass Flow [kg/s],THERMAL ZONE 5:SACRAMENTO EXECUTIVE ARPT ANN CLG .4% CONDNS DB=>MWB:Des Cool Mass Flow [kg/s],THERMAL ZONE 2:SACRAMENTO EXECUTIVE ARPT ANN HTG 99.6% CONDNS DB:Des Heat Load [W],THERMAL ZONE 2:SACRAMENTO EXECUTIVE ARPT ANN CLG .4% CONDNS DB=>MWB:Des Sens Cool Load [W],THERMAL ZONE 2:SACRAMENTO EXECUTIVE ARPT ANN HTG 99.6% CONDNS DB:Des Heat Mass Flow [kg/s],THERMAL ZONE 2:SACRAMENTO EXECUTIVE ARPT ANN CLG .4% CONDNS DB=>MWB:Des Cool Mass Flow [kg/s],THERMAL ZONE 1:SACRAMENTO EXECUTIVE ARPT ANN HTG 99.6% CONDNS DB:Des Heat Load [W],THERMAL ZONE 1:SACRAMENTO EXECUTIVE ARPT ANN CLG .4% CONDNS DB=>MWB:Des Sens Cool Load [W],THERMAL ZONE 1:SACRAMENTO EXECUTIVE ARPT ANN HTG 99.6% CONDNS DB:Des Heat Mass Flow [kg/s],THERMAL ZONE 1:SACRAMENTO EXECUTIVE ARPT ANN CLG .4% CONDNS DB=>MWB:Des Cool Mass Flow [kg/s],THERMAL ZONE 6:SACRAMENTO EXECUTIVE ARPT ANN HTG 99.6% CONDNS DB:Des Heat Load [W],THERMAL ZONE 6:SACRAMENTO EXECUTIVE ARPT ANN CLG .4% CONDNS DB=>MWB:Des Sens Cool Load [W],THERMAL ZONE 6:SACRAMENTO EXECUTIVE ARPT ANN HTG 99.6% CONDNS DB:Des Heat Mass Flow [kg/s],THERMAL ZONE 6:SACRAMENTO EXECUTIVE ARPT ANN CLG .4% CONDNS DB=>MWB:Des Cool Mass Flow [kg/s],THERMAL ZONE 10:SACRAMENTO EXECUTIVE ARPT ANN HTG 99.6% CONDNS DB:Des Heat Load [W],THERMAL ZONE 10:SACRAMENTO EXECUTIVE ARPT ANN CLG .4% CONDNS DB=>MWB:Des Sens Cool Load [W],THERMAL ZONE 10:SACRAMENTO EXECUTIVE ARPT ANN HTG 99.6% CONDNS DB:Des Heat Mass Flow [kg/s],THERMAL ZONE 10:SACRAMENTO EXECUTIVE ARPT ANN CLG .4% CONDNS DB=>MWB:Des Cool Mass Flow [kg/s],THERMAL ZONE 11:SACRAMENTO EXECUTIVE ARPT ANN HTG 99.6% CONDNS DB:Des Heat Load [W],THERMAL ZONE 11:SACRAMENTO EXECUTIVE ARPT ANN CLG .4% CONDNS DB=>MWB:Des Sens Cool Load [W],THERMAL ZONE 11:SACRAMENTO EXECUTIVE ARPT ANN HTG 99.6% CONDNS DB:Des Heat Mass Flow [kg/s],THERMAL ZONE 11:SACRAMENTO EXECUTIVE ARPT ANN CLG .4% CONDNS DB=>MWB:Des Cool Mass Flow [kg/s],THERMAL ZONE 12:SACRAMENTO EXECUTIVE ARPT ANN HTG 99.6% CONDNS DB:Des Heat Load [W],THERMAL ZONE 12:SACRAMENTO EXECUTIVE ARPT ANN CLG .4% CONDNS DB=>MWB:Des Sens Cool Load [W],THERMAL ZONE 12:SACRAMENTO EXECUTIVE ARPT ANN HTG 99.6% CONDNS DB:Des Heat Mass Flow [kg/s],THERMAL ZONE 12:SACRAMENTO EXECUTIVE ARPT ANN CLG .4% CONDNS DB=>MWB:Des Cool Mass Flow [kg/s],THERMAL ZONE 7:SACRAMENTO EXECUTIVE ARPT ANN HTG 99.6% CONDNS DB:Des Heat Load [W],THERMAL ZONE 7:SACRAMENTO EXECUTIVE ARPT ANN CLG .4% CONDNS DB=>MWB:Des Sens Cool Load [W],THERMAL ZONE 7:SACRAMENTO EXECUTIVE ARPT ANN HTG 99.6% CONDNS DB:Des Heat Mass Flow [kg/s],THERMAL ZONE 7:SACRAMENTO EXECUTIVE ARPT ANN CLG .4% CONDNS DB=>MWB:Des Cool Mass Flow [kg/s],THERMAL ZONE 9:SACRAMENTO EXECUTIVE ARPT ANN HTG 99.6% CONDNS DB:Des Heat Load [W],THERMAL ZONE 9:SACRAMENTO EXECUTIVE ARPT ANN CLG .4% CONDNS DB=>MWB:Des Sens Cool Load [W],THERMAL ZONE 9:SACRAMENTO EXECUTIVE ARPT ANN HTG 99.6% CONDNS DB:Des Heat Mass Flow [kg/s],THERMAL ZONE 9:SACRAMENTO EXECUTIVE ARPT ANN CLG .4% CONDNS DB=>MWB:Des Cool Mass Flow [kg/s],THERMAL ZONE 14:SACRAMENTO EXECUTIVE ARPT ANN HTG 99.6% CONDNS DB:Des Heat Load [W],THERMAL ZONE 14:SACRAMENTO EXECUTIVE ARPT ANN CLG .4% CONDNS DB=>MWB:Des Sens Cool Load [W],THERMAL ZONE 14:SACRAMENTO EXECUTIVE ARPT ANN HTG 99.6% CONDNS DB:Des Heat Mass Flow [kg/s],THERMAL ZONE 14:SACRAMENTO EXECUTIVE ARPT ANN CLG .4% CONDNS DB=>MWB:Des Cool Mass Flow [kg/s],THERMAL ZONE 8:SACRAMENTO EXECUTIVE ARPT ANN HTG 99.6% CONDNS DB:Des Heat Load [W],THERMAL ZONE 8:SACRAMENTO EXECUTIVE ARPT ANN CLG .4% CONDNS DB=>MWB:Des Sens Cool Load [W],THERMAL ZONE 8:SACRAMENTO EXECUTIVE ARPT ANN HTG 99.6% CONDNS DB:Des Heat Mass Flow [kg/s],THERMAL ZONE 8:SACRAMENTO EXECUTIVE ARPT ANN CLG .4% CONDNS DB=>MWB:Des Cool Mass Flow [kg/s],THERMAL ZONE 13:SACRAMENTO EXECUTIVE ARPT ANN HTG 99.6% CONDNS DB:Des Heat Load [W],THERMAL ZONE 13:SACRAMENTO EXECUTIVE ARPT ANN CLG .4% CONDNS DB=>MWB:Des Sens Cool Load [W],THERMAL ZONE 13:SACRAMENTO EXECUTIVE ARPT ANN HTG 99.6% CONDNS DB:Des Heat Mass Flow [kg/s],THERMAL ZONE 13:SACRAMENTO EXECUTIVE ARPT ANN CLG .4% CONDNS DB=>MWB:Des Cool Mass Flow [kg/s],THERMAL ZONE 15:SACRAMENTO EXECUTIVE ARPT ANN HTG 99.6% CONDNS DB:Des Heat Load [W],THERMAL ZONE 15:SACRAMENTO EXECUTIVE ARPT ANN CLG .4% CONDNS DB=>MWB:Des Sens Cool Load [W],THERMAL ZONE 15:SACRAMENTO EXECUTIVE ARPT ANN HTG 99.6% CONDNS DB:Des Heat Mass Flow [kg/s],THERMAL ZONE 15:SACRAMENTO EXECUTIVE ARPT ANN CLG .4% CONDNS DB=>MWB:Des Cool Mass Flow [kg/s],THERMAL ZONE 3:SACRAMENTO EXECUTIVE ARPT ANN HTG 99.6% CONDNS DB:Des Heat Load [W],THERMAL ZONE 3:SACRAMENTO EXECUTIVE ARPT ANN CLG .4% CONDNS DB=>MWB:Des Sens Cool Load [W],THERMAL ZONE 3:SACRAMENTO EXECUTIVE ARPT ANN HTG 99.6% CONDNS DB:Des Heat Mass Flow [kg/s],THERMAL ZONE 3:SACRAMENTO EXECUTIVE ARPT ANN CLG .4% CONDNS DB=>MWB:Des Cool Mass Flow [kg/s] 
20:15:00,1.426069E+03,1.099473E+03,8.738717E-02,7.695554E-02,1.552652E+03,9.784425E+02,9.514401E-02,6.848251E-02,1.784623E+03,1.277181E+03,1.093479E-01,8.939371E-02,1.426069E+03,1.214557E+03,8.738717E-02,8.501039E-02,1.780740E+03,1.249246E+03,1.091100E-01,8.743798E-02,1.422034E+03,1.995379E+03,8.713989E-02,1.396598E-01,2.485283E+02,9.060412E+02,1.523276E-02,6.341861E-02,1.556265E+03,5.609157E+02,9.536542E-02,3.926042E-02,1.422034E+03,1.154720E+03,8.713989E-02,8.082184E-02,6.296490E+02,1.013320E+03,3.858756E-02,7.092727E-02,4.318230E+02,4.909634E+02,2.646723E-02,3.436590E-02,1.780740E+03,2.026085E+03,1.091100E-01,1.418092E-01,1.784623E+03,1.173635E+03,1.093479E-01,8.214638E-02,1.552652E+03,6.004296E+02,9.514401E-02,4.202560E-02,1.556265E+03,5.006704E+02,9.536542E-02,3.504382E-02 
20:30:00,1.426106E+03,1.059031E+03,8.738930E-02,7.412497E-02,1.552693E+03,8.740157E+02,9.514643E-02,6.117384E-02,1.784678E+03,1.229300E+03,1.093512E-01,8.604245E-02,1.426106E+03,1.166423E+03,8.738930E-02,8.164141E-02,1.780796E+03,1.187854E+03,1.091133E-01,8.314108E-02,1.422071E+03,1.867298E+03,8.714202E-02,1.306954E-01,2.485355E+02,8.919574E+02,1.523320E-02,6.243279E-02,1.556307E+03,5.268195E+02,9.536784E-02,3.687393E-02,1.422071E+03,1.097506E+03,8.714202E-02,7.681733E-02,6.296864E+02,9.990792E+02,3.858968E-02,6.993044E-02,4.318326E+02,4.758521E+02,2.646782E-02,3.330799E-02,1.780796E+03,1.892524E+03,1.091133E-01,1.324613E-01,1.784678E+03,1.133004E+03,1.093512E-01,7.930257E-02,1.552693E+03,5.496352E+02,9.514643E-02,3.847031E-02,1.556307E+03,4.743959E+02,9.536784E-02,3.320481E-02 
20:45:00,1.426137E+03,1.022221E+03,8.739117E-02,7.154861E-02,1.552728E+03,7.968322E+02,9.514851E-02,5.577185E-02,1.784726E+03,1.185281E+03,1.093542E-01,8.296148E-02,1.426137E+03,1.122308E+03,8.739117E-02,7.855379E-02,1.780844E+03,1.137008E+03,1.091163E-01,7.958237E-02,1.422102E+03,1.763555E+03,8.714389E-02,1.234347E-01,2.485431E+02,8.778563E+02,1.523367E-02,6.144576E-02,1.556341E+03,4.965094E+02,9.536992E-02,3.475247E-02,1.422102E+03,1.050682E+03,8.714389E-02,7.354022E-02,6.297195E+02,9.845489E+02,3.859159E-02,6.891337E-02,4.318429E+02,4.601575E+02,2.646844E-02,3.220927E-02,1.780844E+03,1.784422E+03,1.091163E-01,1.248954E-01,1.784726E+03,1.095776E+03,1.093542E-01,7.669691E-02,1.552728E+03,5.102984E+02,9.514851E-02,3.571711E-02,1.556341E+03,4.506884E+02,9.536992E-02,3.154550E-02 
21:00:00,1.426164E+03,9.882013E+02,8.739277E-02,6.916759E-02,1.552757E+03,7.321970E+02,9.515026E-02,5.124812E-02,1.784767E+03,1.144522E+03,1.093567E-01,8.010877E-02,1.426164E+03,1.081589E+03,8.739277E-02,7.570385E-02,1.780885E+03,1.093033E+03,1.091188E-01,7.650469E-02,1.422128E+03,1.673933E+03,8.714549E-02,1.171623E-01,2.485509E+02,8.643119E+02,1.523414E-02,6.049773E-02,1.556370E+03,4.688623E+02,9.537167E-02,3.281741E-02,1.422128E+03,1.010205E+03,8.714549E-02,7.070735E-02,6.297489E+02,9.703244E+02,3.859331E-02,6.791772E-02,4.318531E+02,4.442819E+02,2.646907E-02,3.109789E-02,1.780885E+03,1.692172E+03,1.091188E-01,1.184390E-01,1.784767E+03,1.061378E+03,1.093567E-01,7.428943E-02,1.552757E+03,4.773427E+02,9.515026E-02,3.341060E-02,1.556370E+03,4.286326E+02,9.537167E-02,3.000177E-02 
21:15:00,1.426186E+03,9.560052E+02,8.739414E-02,6.691419E-02,1.552781E+03,6.758957E+02,9.515170E-02,4.730761E-02,1.784802E+03,1.106427E+03,1.093588E-01,7.744246E-02,1.426186E+03,1.043582E+03,8.739414E-02,7.304373E-02,1.780920E+03,1.053857E+03,1.091209E-01,7.376277E-02,1.422151E+03,1.593757E+03,8.714686E-02,1.115509E-01,2.485586E+02,8.515708E+02,1.523461E-02,5.960593E-02,1.556394E+03,4.431374E+02,9.537311E-02,3.101686E-02,1.422151E+03,9.737102E+02,8.714686E-02,6.815315E-02,6.297749E+02,9.566387E+02,3.859484E-02,6.695980E-02,4.318630E+02,4.284504E+02,2.646968E-02,2.998961E-02,1.780920E+03,1.610746E+03,1.091209E-01,1.127401E-01,1.784802E+03,1.028976E+03,1.093588E-01,7.202161E-02,1.552781E+03,4.485129E+02,9.515170E-02,3.139285E-02,1.556394E+03,4.067511E+02,9.537311E-02,2.847022E-02 
21:30:00,1.426206E+03,9.251703E+02,8.739532E-02,6.475601E-02,1.552801E+03,6.261146E+02,9.515291E-02,4.382341E-02,1.784832E+03,1.070513E+03,1.093606E-01,7.492880E-02,1.426206E+03,1.007640E+03,8.739532E-02,7.052816E-02,1.780950E+03,1.017979E+03,1.091227E-01,7.125173E-02,1.422170E+03,1.520559E+03,8.714803E-02,1.064277E-01,2.485658E+02,8.396726E+02,1.523506E-02,5.877316E-02,1.556414E+03,4.193643E+02,9.537432E-02,2.935291E-02,1.422170E+03,9.399616E+02,8.714803E-02,6.579111E-02,6.297979E+02,9.435761E+02,3.859620E-02,6.604551E-02,4.318724E+02,4.125362E+02,2.647025E-02,2.887555E-02,1.780950E+03,1.537290E+03,1.091227E-01,1.075989E-01,1.784832E+03,9.980008E+02,1.093606E-01,6.985364E-02,1.552801E+03,4.228113E+02,9.515291E-02,2.959401E-02,1.556414E+03,3.838545E+02,9.537432E-02,2.686754E-02 
21:45:00,1.426223E+03,8.952658E+02,8.739635E-02,6.266293E-02,1.552817E+03,5.817446E+02,9.515394E-02,4.071792E-02,1.784858E+03,1.036244E+03,1.093622E-01,7.253032E-02,1.426223E+03,9.733191E+02,8.739635E-02,6.812599E-02,1.780976E+03,9.844298E+02,1.091243E-01,6.890362E-02,1.422187E+03,1.452875E+03,8.714906E-02,1.016906E-01,2.485727E+02,8.285662E+02,1.523548E-02,5.799581E-02,1.556431E+03,3.962830E+02,9.537535E-02,2.773738E-02,1.422187E+03,9.080855E+02,8.714906E-02,6.356008E-02,6.298182E+02,9.311208E+02,3.859742E-02,6.517373E-02,4.318810E+02,3.969767E+02,2.647078E-02,2.778633E-02,1.780976E+03,1.470002E+03,1.091243E-01,1.028895E-01,1.784858E+03,9.680509E+02,1.093622E-01,6.775739E-02,1.552817E+03,3.974544E+02,9.515394E-02,2.781926E-02,1.556431E+03,3.600732E+02,9.537535E-02,2.520287E-02 
22:00:00,1.426238E+03,8.660883E+02,8.739726E-02,6.062069E-02,1.552832E+03,5.423697E+02,9.515482E-02,3.796204E-02,1.784881E+03,1.003213E+03,1.093636E-01,7.021842E-02,1.426238E+03,9.401832E+02,8.739726E-02,6.580673E-02,1.780999E+03,9.524637E+02,1.091257E-01,6.666626E-02,1.422202E+03,1.389880E+03,8.714998E-02,9.728151E-02,2.485791E+02,8.181659E+02,1.523587E-02,5.726790E-02,1.556445E+03,3.729440E+02,9.537623E-02,2.610377E-02,1.422202E+03,8.774635E+02,8.714998E-02,6.141678E-02,6.298362E+02,9.192132E+02,3.859850E-02,6.434029E-02,4.318888E+02,3.821098E+02,2.647126E-02,2.674561E-02,1.780999E+03,1.407763E+03,1.091257E-01,9.853330E-02,1.784881E+03,9.387136E+02,1.093636E-01,6.570399E-02,1.552832E+03,3.720190E+02,9.515482E-02,2.603890E-02,1.556445E+03,3.351284E+02,9.537623E-02,2.345674E-02 
22:15:00,1.426251E+03,8.184524E+02,8.739808E-02,5.728648E-02,1.552844E+03,4.877835E+02,9.515559E-02,3.414148E-02,1.784901E+03,9.470788E+02,1.093648E-01,6.628940E-02,1.426251E+03,8.886679E+02,8.739808E-02,6.220100E-02,1.781019E+03,8.976472E+02,1.091270E-01,6.282948E-02,1.422216E+03,1.311529E+03,8.715080E-02,9.179766E-02,2.485850E+02,7.961356E+02,1.523623E-02,5.572594E-02,1.556458E+03,3.297056E+02,9.537699E-02,2.307729E-02,1.422216E+03,8.287575E+02,8.715080E-02,5.800770E-02,6.298521E+02,8.905638E+02,3.859946E-02,6.233502E-02,4.318960E+02,3.555423E+02,2.647170E-02,2.488595E-02,1.781019E+03,1.325872E+03,1.091270E-01,9.280167E-02,1.784901E+03,8.859761E+02,1.093648E-01,6.201267E-02,1.552844E+03,3.268842E+02,9.515559E-02,2.287969E-02,1.556458E+03,2.907377E+02,9.537699E-02,2.034953E-02 
22:30:00,1.426263E+03,7.706401E+02,8.739882E-02,5.393975E-02,1.552855E+03,4.344236E+02,9.515625E-02,3.040658E-02,1.784920E+03,8.901723E+02,1.093659E-01,6.230606E-02,1.426263E+03,8.371633E+02,8.739882E-02,5.859583E-02,1.781037E+03,8.423759E+02,1.091281E-01,5.896063E-02,1.422228E+03,1.235346E+03,8.715154E-02,8.646535E-02,2.485905E+02,7.742660E+02,1.523657E-02,5.419510E-02,1.556468E+03,2.840448E+02,9.537766E-02,1.988112E-02,1.422228E+03,7.801318E+02,8.715154E-02,5.460406E-02,6.298663E+02,8.613997E+02,3.860032E-02,6.029354E-02,4.319024E+02,3.292390E+02,2.647209E-02,2.304471E-02,1.781037E+03,1.245821E+03,1.091281E-01,8.719852E-02,1.784920E+03,8.323402E+02,1.093659E-01,5.825826E-02,1.552855E+03,2.794467E+02,9.515625E-02,1.955919E-02,1.556468E+03,2.456218E+02,9.537766E-02,1.719153E-02 
22:45:00,1.426274E+03,7.227939E+02,8.739950E-02,5.059041E-02,1.552865E+03,3.816827E+02,9.515683E-02,2.671487E-02,1.784936E+03,8.326989E+02,1.093669E-01,5.828278E-02,1.426274E+03,7.858196E+02,8.739950E-02,5.500167E-02,1.781054E+03,7.866881E+02,1.091291E-01,5.506236E-02,1.422239E+03,1.161015E+03,8.715221E-02,8.126213E-02,2.485956E+02,7.526305E+02,1.523688E-02,5.268034E-02,1.556478E+03,2.370386E+02,9.537823E-02,1.659074E-02,1.422239E+03,7.316498E+02,8.715221E-02,5.121023E-02,6.298790E+02,8.317827E+02,3.860109E-02,5.822000E-02,4.319082E+02,3.033619E+02,2.647245E-02,2.123327E-02,1.781054E+03,1.167156E+03,1.091291E-01,8.169196E-02,1.784936E+03,7.779513E+02,1.093669E-01,5.445090E-02,1.552865E+03,2.314745E+02,9.515683E-02,1.620121E-02,1.556478E+03,2.000499E+02,9.537823E-02,1.400166E-02 
23:00:00,1.426284E+03,6.749679E+02,8.740011E-02,4.724222E-02,1.552873E+03,3.287289E+02,9.515733E-02,2.300816E-02,1.784951E+03,7.747253E+02,1.093679E-01,5.422421E-02,1.426284E+03,7.346754E+02,8.740011E-02,5.142116E-02,1.781068E+03,7.305701E+02,1.091300E-01,5.113372E-02,1.422249E+03,1.088106E+03,8.715283E-02,7.615796E-02,2.486004E+02,7.312267E+02,1.523718E-02,5.118136E-02,1.556486E+03,1.897161E+02,9.537874E-02,1.327824E-02,1.422249E+03,6.833094E+02,8.715283E-02,4.782602E-02,6.298904E+02,8.017196E+02,3.860178E-02,5.611481E-02,4.319133E+02,2.779588E+02,2.647276E-02,1.945495E-02,1.781068E+03,1.089417E+03,1.091300E-01,7.624972E-02,1.784951E+03,7.228762E+02,1.093679E-01,5.059525E-02,1.552873E+03,1.832649E+02,9.515733E-02,1.282668E-02,1.556486E+03,1.542022E+02,9.537874E-02,1.079252E-02 
23:15:00,1.426294E+03,6.464435E+02,8.740068E-02,4.524482E-02,1.552880E+03,2.948900E+02,9.515778E-02,2.063929E-02,1.784964E+03,7.401580E+02,1.093687E-01,5.180375E-02,1.426294E+03,7.030145E+02,8.740068E-02,4.920417E-02,1.781082E+03,6.978738E+02,1.091308E-01,4.884428E-02,1.422258E+03,1.035748E+03,8.715340E-02,7.249178E-02,2.486048E+02,7.222797E+02,1.523745E-02,5.055393E-02,1.556493E+03,1.612746E+02,9.537918E-02,1.128736E-02,1.422258E+03,6.543579E+02,8.715340E-02,4.579873E-02,6.299006E+02,7.884143E+02,3.860240E-02,5.518224E-02,4.319179E+02,2.654934E+02,2.647305E-02,1.858216E-02,1.781082E+03,1.036157E+03,1.091308E-01,7.252055E-02,1.784964E+03,6.910234E+02,1.093687E-01,4.836484E-02,1.552880E+03,1.541714E+02,9.515778E-02,1.079019E-02,1.556493E+03,1.273926E+02,9.537918E-02,8.915944E-03 
23:30:00,1.426302E+03,6.189290E+02,8.740120E-02,4.331820E-02,1.552887E+03,2.632049E+02,9.515817E-02,1.842131E-02,1.784976E+03,7.065682E+02,1.093694E-01,4.945188E-02,1.426302E+03,6.725257E+02,8.740120E-02,4.706929E-02,1.781094E+03,6.661428E+02,1.091315E-01,4.662256E-02,1.422267E+03,9.857113E+02,8.715392E-02,6.898828E-02,2.486089E+02,7.138976E+02,1.523770E-02,4.996589E-02,1.556500E+03,1.336611E+02,9.537958E-02,9.354598E-03,1.422267E+03,6.264772E+02,8.715392E-02,4.384648E-02,6.299099E+02,7.755596E+02,3.860297E-02,5.428118E-02,4.319221E+02,2.540123E+02,2.647330E-02,1.777833E-02,1.781094E+03,9.850229E+02,1.091315E-01,6.894035E-02,1.784976E+03,6.599820E+02,1.093694E-01,4.619139E-02,1.552887E+03,1.260800E+02,9.515817E-02,8.823993E-03,1.556500E+03,1.014546E+02,9.537958E-02,7.100500E-03 
23:45:00,1.426310E+03,5.922545E+02,8.740169E-02,4.145061E-02,1.552892E+03,2.334286E+02,9.515852E-02,1.633707E-02,1.784987E+03,6.737967E+02,1.093701E-01,4.715756E-02,1.426310E+03,6.430151E+02,8.740169E-02,4.500315E-02,1.781105E+03,6.352046E+02,1.091322E-01,4.445659E-02,1.422275E+03,9.377292E+02,8.715441E-02,6.562903E-02,2.486128E+02,7.059209E+02,1.523793E-02,4.940638E-02,1.556505E+03,1.067830E+02,9.537992E-02,7.473370E-03,1.422275E+03,5.994777E+02,8.715441E-02,4.195612E-02,6.299183E+02,7.630251E+02,3.860348E-02,5.340278E-02,4.319258E+02,2.433314E+02,2.647352E-02,1.703054E-02,1.781105E+03,9.357785E+02,1.091322E-01,6.549288E-02,1.784987E+03,6.296150E+02,1.093701E-01,4.406541E-02,1.552892E+03,9.886705E+01,9.515852E-02,6.919350E-03,1.556505E+03,7.624929E+01,9.537992E-02,5.336398E-03 
24:00:00,1.426318E+03,5.663393E+02,8.740215E-02,3.963644E-02,1.552897E+03,2.048805E+02,9.515883E-02,1.433891E-02,1.784998E+03,6.417524E+02,1.093707E-01,4.491446E-02,1.426318E+03,6.143879E+02,8.740215E-02,4.299915E-02,1.781115E+03,6.049569E+02,1.091329E-01,4.233925E-02,1.422282E+03,8.916438E+02,8.715487E-02,6.240309E-02,2.486164E+02,6.982813E+02,1.523815E-02,4.887081E-02,1.556511E+03,8.058941E+01,9.538024E-02,5.640119E-03,1.422282E+03,5.732651E+02,8.715487E-02,4.012114E-02,6.299259E+02,7.507480E+02,3.860395E-02,5.254277E-02,4.319290E+02,2.333640E+02,2.647373E-02,1.633275E-02,1.781115E+03,8.882627E+02,1.091329E-01,6.216691E-02,1.784998E+03,5.998459E+02,1.093707E-01,4.198156E-02,1.552897E+03,7.245607E+01,9.515883E-02,5.070893E-03,1.556511E+03,5.169566E+01,9.538024E-02,3.617952E-03 
Peak,1.426417E+03,2.921812E+03,8.740824E-02,2.045055E-01,1.552945E+03,2.926760E+03,9.516176E-02,2.048520E-01,1.785121E+03,2.581143E+03,1.093783E-01,1.806621E-01,1.426417E+03,2.550559E+03,8.740824E-02,1.785211E-01,1.781238E+03,1.678853E+03,1.091404E-01,1.175096E-01,1.422382E+03,3.498129E+03,8.716096E-02,2.448428E-01,2.486705E+02,9.624142E+02,1.524147E-02,6.736474E-02,1.556558E+03,1.960389E+03,9.538317E-02,1.372143E-01,1.422382E+03,1.582154E+03,8.716096E-02,1.107412E-01,6.300127E+02,1.063195E+03,3.860926E-02,7.441854E-02,4.319588E+02,5.586703E+02,2.647555E-02,3.910577E-02,1.781238E+03,3.541209E+03,1.091404E-01,2.478585E-01,1.785121E+03,2.901539E+03,1.093783E-01,2.030871E-01,1.552945E+03,1.073072E+03,9.516176E-02,7.511018E-02,1.556558E+03,2.311524E+03,9.538317E-02,1.617909E-01 

Peak Vol Flow (m3/s),,,7.262263E-02,1.699122E-01,,,7.906460E-02,1.702001E-01,,,9.087630E-02,1.501021E-01,,,7.262263E-02,1.483232E-01,,,9.067867E-02,9.763214E-02,,,7.241718E-02,2.034262E-01,,,1.266329E-02,5.596960E-02,,,7.924856E-02,1.140037E-01,,,7.241718E-02,9.200870E-02,,,3.207828E-02,6.183022E-02,,,2.199706E-02,3.249080E-02,,,9.067867E-02,2.059318E-01,,,9.087630E-02,1.687338E-01,,,7.906460E-02,6.240487E-02,,,7.924856E-02,1.344231E-01 
