Time,THERMAL ZONE 5:CHICAGO OHARE INTL AP ANN HTG 99.6% CONDNS DB:Des Heat Load [W],THERMAL ZONE 5::Des Sens Cool Load [W],THERMAL ZONE 5:CHICAGO OHARE INTL AP ANN HTG 99.6% CONDNS DB:Des Heat Mass Flow [kg/s],THERMAL ZONE 5::Des Cool Mass Flow [kg/s],THERMAL ZONE 14:CHICAGO OHARE INTL AP ANN HTG 99.6% CONDNS DB:Des Heat Load [W],THERMAL ZONE 14:CHICAGO OHARE INTL AP ANN CLG .4% CONDNS DB=>MWB:Des Sens Cool Load [W],THERMAL ZONE 14:CHICAGO OHARE INTL AP ANN HTG 99.6% CONDNS DB:Des Heat Mass Flow [kg/s],THERMAL ZONE 14:CHICAGO OHARE INTL AP ANN CLG .4% CONDNS DB=>MWB:Des Cool Mass Flow [kg/s],THERMAL ZONE 10:CHICAGO OHARE INTL AP ANN HTG 99.6% CONDNS DB:Des Heat Load [W],THERMAL ZONE 10::Des Sens Cool Load [W],THERMAL ZONE 10:CHICAGO OHARE INTL AP ANN HTG 99.6% CONDNS DB:Des Heat Mass Flow [kg/s],THERMAL ZONE 10::Des Cool Mass Flow [kg/s],THERMAL ZONE 15:CHICAGO OHARE INTL AP ANN HTG 99.6% CONDNS DB:Des Heat Load [W],THERMAL ZONE 15:CHICAGO OHARE INTL AP ANN CLG .4% CONDNS DB=>MWB:Des Sens Cool Load [W],THERMAL ZONE 15:CHICAGO OHARE INTL AP ANN HTG 99.6% CONDNS DB:Des Heat Mass Flow [kg/s],THERMAL ZONE 15:CHICAGO OHARE INTL AP ANN CLG .4% CONDNS DB=>MWB:Des Cool Mass Flow [kg/s],THERMAL ZONE 8:CHICAGO OHARE INTL AP ANN HTG 99.6% CONDNS DB:Des Heat Load [W],THERMAL ZONE 8:CHICAGO OHARE INTL AP ANN CLG .4% CONDNS DB=>MWB:Des Sens Cool Load [W],THERMAL ZONE 8:CHICAGO OHARE INTL AP ANN HTG 99.6% CONDNS DB:Des Heat Mass Flow [kg/s],THERMAL ZONE 8:CHICAGO OHARE INTL AP ANN CLG .4% CONDNS DB=>MWB:Des Cool Mass Flow [kg/s],THERMAL ZONE 3:CHICAGO OHARE INTL AP ANN HTG 99.6% CONDNS DB:Des Heat Load [W],THERMAL ZONE 3::Des Sens Cool Load [W],THERMAL ZONE 3:CHICAGO OHARE INTL AP ANN HTG 99.6% CONDNS DB:Des Heat Mass Flow [kg/s],THERMAL ZONE 3::Des Cool Mass Flow [kg/s],THERMAL ZONE 4:CHICAGO OHARE INTL AP ANN HTG 99.6% CONDNS DB:Des Heat Load [W],THERMAL ZONE 4:CHICAGO OHARE INTL AP ANN CLG .4% CONDNS DB=>MWB:Des Sens Cool Load [W],THERMAL ZONE 4:CHICAGO OHARE INTL AP ANN HTG 99.6% CONDNS DB:Des Heat Mass Flow [kg/s],THERMAL ZONE 4:CHICAGO OHARE INTL AP ANN CLG .4% CONDNS DB=>MWB:Des Cool Mass Flow [kg/s],THERMAL ZONE 12:CHICAGO OHARE INTL AP ANN HTG 99.6% CONDNS DB:Des Heat Load [W],THERMAL ZONE 12:CHICAGO OHARE INTL AP ANN CLG .4% CONDNS DB=>MWB:Des Sens Cool Load [W],THERMAL ZONE 12:CHICAGO OHARE INTL AP ANN HTG 99.6% CONDNS DB:Des Heat Mass Flow [kg/s],THERMAL ZONE 12:CHICAGO OHARE INTL AP ANN CLG .4% CONDNS DB=>MWB:Des Cool Mass Flow [kg/s],THERMAL ZONE 2:CHICAGO OHARE INTL AP ANN HTG 99.6% CONDNS DB:Des Heat Load [W],THERMAL ZONE 2:CHICAGO OHARE INTL AP ANN CLG .4% CONDNS DB=>MWB:Des Sens Cool Load [W],THERMAL ZONE 2:CHICAGO OHARE INTL AP ANN HTG 99.6% CONDNS DB:Des Heat Mass Flow [kg/s],THERMAL ZONE 2:CHICAGO OHARE INTL AP ANN CLG .4% CONDNS DB=>MWB:Des Cool Mass Flow [kg/s],THERMAL ZONE 9:CHICAGO OHARE INTL AP ANN HTG 99.6% CONDNS DB:Des Heat Load [W],THERMAL ZONE 9:CHICAGO OHARE INTL AP ANN CLG .4% CONDNS DB=>MWB:Des Sens Cool Load [W],THERMAL ZONE 9:CHICAGO OHARE INTL AP ANN HTG 99.6% CONDNS DB:Des Heat Mass Flow [kg/s],THERMAL ZONE 9:CHICAGO OHARE INTL AP ANN CLG .4% CONDNS DB=>MWB:Des Cool Mass Flow [kg/s],THERMAL ZONE 7:CHICAGO OHARE INTL AP ANN HTG 99.6% CONDNS DB:Des Heat Load [W],THERMAL ZONE 7:CHICAGO OHARE INTL AP ANN CLG .4% CONDNS DB=>MWB:Des Sens Cool Load [W],THERMAL ZONE 7:CHICAGO OHARE INTL AP ANN HTG 99.6% CONDNS DB:Des Heat Mass Flow [kg/s],THERMAL ZONE 7:CHICAGO OHARE INTL AP ANN CLG .4% CONDNS DB=>MWB:Des Cool Mass Flow [kg/s],THERMAL ZONE 11:CHICAGO OHARE INTL AP ANN HTG 99.6% CONDNS DB:Des Heat Load [W],THERMAL ZONE 11:CHICAGO OHARE INTL AP ANN CLG .4% CONDNS DB=>MWB:Des Sens Cool Load [W],THERMAL ZONE 11:CHICAGO OHARE INTL AP ANN HTG 99.6% CONDNS DB:Des Heat Mass Flow [kg/s],THERMAL ZONE 11:CHICAGO OHARE INTL AP ANN CLG .4% CONDNS DB=>MWB:Des Cool Mass Flow [kg/s],THERMAL ZONE 6:CHICAGO OHARE INTL AP ANN HTG 99.6% CONDNS DB:Des Heat Load [W],THERMAL ZONE 6:CHICAGO OHARE INTL AP ANN CLG .4% CONDNS DB=>MWB:Des Sens Cool Load [W],THERMAL ZONE 6:CHICAGO OHARE INTL AP ANN HTG 99.6% CONDNS DB:Des Heat Mass Flow [kg/s],THERMAL ZONE 6:CHICAGO OHARE INTL AP ANN CLG .4% CONDNS DB=>MWB:Des Cool Mass Flow [kg/s],THERMAL ZONE 13:CHICAGO OHARE INTL AP ANN HTG 99.6% CONDNS DB:Des Heat Load [W],THERMAL ZONE 13:CHICAGO OHARE INTL AP ANN CLG .4% CONDNS DB=>MWB:Des Sens Cool Load [W],THERMAL ZONE 13:CHICAGO OHARE INTL AP ANN HTG 99.6% CONDNS DB:Des Heat Mass Flow [kg/s],THERMAL ZONE 13:CHICAGO OHARE INTL AP ANN CLG .4% CONDNS DB=>MWB:Des Cool Mass Flow [kg/s],THERMAL ZONE 1:CHICAGO OHARE INTL AP ANN HTG 99.6% CONDNS DB:Des Heat Load [W],THERMAL ZONE 1:CHICAGO OHARE INTL AP ANN CLG .4% CONDNS DB=>MWB:Des Sens Cool Load [W],THERMAL ZONE 1:CHICAGO OHARE INTL AP ANN HTG 99.6% CONDNS DB:Des Heat Mass Flow [kg/s],THERMAL ZONE 1:CHICAGO OHARE INTL AP ANN CLG .4% CONDNS DB=>MWB:Des Cool Mass Flow [kg/s] 
13:15:00,3.749243E+04,0.000000E+00,2.297980E+00,0.000000E+00,1.693993E+04,3.393030E+03,1.038280E+00,2.374579E-01,1.602069E+04,0.000000E+00,9.819379E-01,0.000000E+00,1.771524E+04,9.921478E+03,1.085800E+00,6.943422E-01,4.020479E+04,0.000000E+00,2.464225E+00,0.000000E+00,1.771524E+04,0.000000E+00,1.085800E+00,0.000000E+00,9.699204E+03,4.158798E+03,5.944820E-01,2.910494E-01,1.937090E+04,5.071564E+03,1.187278E+00,3.549285E-01,8.380250E+03,6.051880E+03,5.136410E-01,4.235349E-01,8.790279E+03,1.255307E+03,5.387724E-01,8.785147E-02,8.876702E+03,7.218990E+02,5.440694E-01,5.074337E-02,1.937090E+04,1.750545E+04,1.187278E+00,1.225102E+00,9.542630E+03,6.394975E+03,5.848854E-01,4.475461E-01,1.693993E+04,1.590563E+04,1.038280E+00,1.113140E+00,8.518588E+03,3.310950E+03,5.221199E-01,2.317136E-01 
13:30:00,3.749243E+04,0.000000E+00,2.297980E+00,0.000000E+00,1.693993E+04,3.508144E+03,1.038280E+00,2.455140E-01,1.602069E+04,0.000000E+00,9.819379E-01,0.000000E+00,1.771524E+04,9.989045E+03,1.085800E+00,6.990715E-01,4.020479E+04,0.000000E+00,2.464225E+00,0.000000E+00,1.771524E+04,0.000000E+00,1.085800E+00,0.000000E+00,9.699204E+03,4.897099E+03,5.944820E-01,3.427187E-01,1.937090E+04,5.193034E+03,1.187278E+00,3.634294E-01,8.380250E+03,5.878452E+03,5.136410E-01,4.113977E-01,8.790279E+03,1.144386E+03,5.387724E-01,8.008875E-02,8.876702E+03,1.442402E+03,5.440694E-01,1.011667E-01,1.937090E+04,1.783000E+04,1.187278E+00,1.247815E+00,9.542630E+03,6.214741E+03,5.848854E-01,4.349326E-01,1.693993E+04,1.627871E+04,1.038280E+00,1.139249E+00,8.518588E+03,4.037541E+03,5.221199E-01,2.825633E-01 
13:45:00,3.749243E+04,0.000000E+00,2.297980E+00,0.000000E+00,1.693993E+04,3.616092E+03,1.038280E+00,2.530687E-01,1.602069E+04,0.000000E+00,9.819379E-01,0.000000E+00,1.771524E+04,9.952720E+03,1.085800E+00,6.965294E-01,4.020479E+04,0.000000E+00,2.464225E+00,0.000000E+00,1.771524E+04,0.000000E+00,1.085800E+00,0.000000E+00,9.699204E+03,5.648166E+03,5.944820E-01,3.952814E-01,1.937090E+04,5.308297E+03,1.187278E+00,3.714960E-01,8.380250E+03,5.724841E+03,5.136410E-01,4.006474E-01,8.790279E+03,1.051929E+03,5.387724E-01,7.361824E-02,8.876702E+03,2.366462E+03,5.440694E-01,1.658335E-01,1.937090E+04,1.806459E+04,1.187278E+00,1.264233E+00,9.542630E+03,6.061503E+03,5.848854E-01,4.242084E-01,1.693993E+04,1.655892E+04,1.038280E+00,1.158860E+00,8.518588E+03,4.777086E+03,5.221199E-01,3.343197E-01 
14:00:00,3.749243E+04,0.000000E+00,2.297980E+00,0.000000E+00,1.693993E+04,3.715611E+03,1.038280E+00,2.600334E-01,1.602069E+04,0.000000E+00,9.819379E-01,0.000000E+00,1.771524E+04,9.808874E+03,1.085800E+00,6.864626E-01,4.020479E+04,0.000000E+00,2.464225E+00,0.000000E+00,1.771524E+04,0.000000E+00,1.085800E+00,0.000000E+00,9.699204E+03,6.386342E+03,5.944820E-01,4.469419E-01,1.937090E+04,5.416086E+03,1.187278E+00,3.790395E-01,8.380250E+03,5.583824E+03,5.136410E-01,3.907785E-01,8.790279E+03,9.713095E+02,5.387724E-01,6.797615E-02,8.876702E+03,3.302594E+03,5.440694E-01,2.311400E-01,1.937090E+04,1.820361E+04,1.187278E+00,1.273962E+00,9.542630E+03,5.926510E+03,5.848854E-01,4.147610E-01,1.693993E+04,1.674008E+04,1.038280E+00,1.171538E+00,8.518588E+03,5.505044E+03,5.221199E-01,3.852651E-01 
14:15:00,3.749243E+04,0.000000E+00,2.297980E+00,0.000000E+00,1.693993E+04,3.803430E+03,1.038280E+00,2.661793E-01,1.602069E+04,0.000000E+00,9.819379E-01,0.000000E+00,1.771524E+04,9.549941E+03,1.085800E+00,6.683418E-01,4.020479E+04,0.000000E+00,2.464225E+00,0.000000E+00,1.771524E+04,0.000000E+00,1.085800E+00,0.000000E+00,9.699204E+03,7.101877E+03,5.944820E-01,4.970180E-01,1.937090E+04,5.513044E+03,1.187278E+00,3.858250E-01,8.380250E+03,5.449441E+03,5.136410E-01,3.813738E-01,8.790279E+03,8.970599E+02,5.387724E-01,6.277986E-02,8.876702E+03,4.063337E+03,5.440694E-01,2.843590E-01,1.937090E+04,1.823802E+04,1.187278E+00,1.276370E+00,9.542630E+03,5.802539E+03,5.848854E-01,4.060851E-01,1.693993E+04,1.681268E+04,1.038280E+00,1.176619E+00,8.518588E+03,6.213213E+03,5.221199E-01,4.348257E-01 
14:30:00,3.749243E+04,0.000000E+00,2.297980E+00,0.000000E+00,1.693993E+04,3.878037E+03,1.038280E+00,2.714007E-01,1.602069E+04,0.000000E+00,9.819379E-01,0.000000E+00,1.771524E+04,9.168861E+03,1.085800E+00,6.416727E-01,4.020479E+04,0.000000E+00,2.464225E+00,0.000000E+00,1.771524E+04,0.000000E+00,1.085800E+00,0.000000E+00,9.699204E+03,7.793783E+03,5.944820E-01,5.454403E-01,1.937090E+04,5.597578E+03,1.187278E+00,3.917410E-01,8.380250E+03,5.318646E+03,5.136410E-01,3.722202E-01,8.790279E+03,8.263353E+02,5.387724E-01,5.783027E-02,8.876702E+03,4.804617E+03,5.440694E-01,3.362341E-01,1.937090E+04,1.815924E+04,1.187278E+00,1.270857E+00,9.542630E+03,5.685493E+03,5.848854E-01,3.978937E-01,1.693993E+04,1.676779E+04,1.038280E+00,1.173478E+00,8.518588E+03,6.901614E+03,5.221199E-01,4.830028E-01 
14:45:00,3.749243E+04,0.000000E+00,2.297980E+00,0.000000E+00,1.693993E+04,3.938038E+03,1.038280E+00,2.755998E-01,1.602069E+04,0.000000E+00,9.819379E-01,0.000000E+00,1.771524E+04,8.658436E+03,1.085800E+00,6.059516E-01,4.020479E+04,0.000000E+00,2.464225E+00,0.000000E+00,1.771524E+04,0.000000E+00,1.085800E+00,0.000000E+00,9.699204E+03,8.460800E+03,5.944820E-01,5.921208E-01,1.937090E+04,5.668137E+03,1.187278E+00,3.966791E-01,8.380250E+03,5.189165E+03,5.136410E-01,3.631587E-01,8.790279E+03,7.569931E+02,5.387724E-01,5.297743E-02,8.876702E+03,5.492373E+03,5.440694E-01,3.843664E-01,1.937090E+04,1.795754E+04,1.187278E+00,1.256741E+00,9.542630E+03,5.572245E+03,5.848854E-01,3.899681E-01,1.693993E+04,1.659544E+04,1.038280E+00,1.161416E+00,8.518588E+03,7.569242E+03,5.221199E-01,5.297260E-01 
15:00:00,3.749243E+04,0.000000E+00,2.297980E+00,0.000000E+00,1.693993E+04,3.982172E+03,1.038280E+00,2.786884E-01,1.602069E+04,0.000000E+00,9.819379E-01,0.000000E+00,1.771524E+04,8.012630E+03,1.085800E+00,5.607557E-01,4.020479E+04,0.000000E+00,2.464225E+00,0.000000E+00,1.771524E+04,0.000000E+00,1.085800E+00,0.000000E+00,9.699204E+03,9.098891E+03,5.944820E-01,6.367771E-01,1.937090E+04,5.723281E+03,1.187278E+00,4.005382E-01,8.380250E+03,5.059215E+03,5.136410E-01,3.540642E-01,8.790279E+03,6.873332E+02,5.387724E-01,4.810234E-02,8.876702E+03,6.116689E+03,5.440694E-01,4.280604E-01,1.937090E+04,1.762258E+04,1.187278E+00,1.233299E+00,9.542630E+03,5.460358E+03,5.848854E-01,3.821378E-01,1.693993E+04,1.628515E+04,1.038280E+00,1.139700E+00,8.518588E+03,8.211764E+03,5.221199E-01,5.746923E-01 
15:15:00,3.749243E+04,0.000000E+00,2.297980E+00,0.000000E+00,1.693993E+04,3.999582E+03,1.038280E+00,2.799069E-01,1.602069E+04,0.000000E+00,9.819379E-01,0.000000E+00,1.771524E+04,7.224445E+03,1.085800E+00,5.055956E-01,4.020479E+04,0.000000E+00,2.464225E+00,0.000000E+00,1.771524E+04,0.000000E+00,1.085800E+00,0.000000E+00,9.699204E+03,9.709464E+03,5.944820E-01,6.795074E-01,1.937090E+04,5.752552E+03,1.187278E+00,4.025868E-01,8.380250E+03,4.921702E+03,5.136410E-01,3.444406E-01,8.790279E+03,6.112604E+02,5.387724E-01,4.277847E-02,8.876702E+03,6.688070E+03,5.440694E-01,4.680504E-01,1.937090E+04,1.713943E+04,1.187278E+00,1.199486E+00,9.542630E+03,5.342787E+03,5.848854E-01,3.739097E-01,1.693993E+04,1.582149E+04,1.038280E+00,1.107252E+00,8.518588E+03,8.830868E+03,5.221199E-01,6.180197E-01 
15:30:00,3.749243E+04,0.000000E+00,2.297980E+00,0.000000E+00,1.693993E+04,3.990885E+03,1.038280E+00,2.792982E-01,1.602069E+04,0.000000E+00,9.819379E-01,0.000000E+00,1.771524E+04,6.308730E+03,1.085800E+00,4.415102E-01,4.020479E+04,0.000000E+00,2.464225E+00,0.000000E+00,1.771524E+04,0.000000E+00,1.085800E+00,0.000000E+00,9.699204E+03,1.028360E+04,5.944820E-01,7.196878E-01,1.937090E+04,5.755686E+03,1.187278E+00,4.028061E-01,8.380250E+03,4.776608E+03,5.136410E-01,3.342863E-01,8.790279E+03,5.291146E+02,5.387724E-01,3.702957E-02,8.876702E+03,7.196617E+03,5.440694E-01,5.036429E-01,1.937090E+04,1.650360E+04,1.187278E+00,1.154989E+00,9.542630E+03,5.218637E+03,5.848854E-01,3.652212E-01,1.693993E+04,1.520058E+04,1.038280E+00,1.063797E+00,8.518588E+03,9.416455E+03,5.221199E-01,6.590014E-01 
15:45:00,3.749243E+04,0.000000E+00,2.297980E+00,0.000000E+00,1.693993E+04,3.957920E+03,1.038280E+00,2.769912E-01,1.602069E+04,0.000000E+00,9.819379E-01,0.000000E+00,1.771524E+04,5.309878E+03,1.085800E+00,3.716066E-01,4.020479E+04,0.000000E+00,2.464225E+00,0.000000E+00,1.771524E+04,0.000000E+00,1.085800E+00,0.000000E+00,9.699204E+03,1.081205E+04,5.944820E-01,7.566705E-01,1.937090E+04,5.733782E+03,1.187278E+00,4.012731E-01,8.380250E+03,4.624633E+03,5.136410E-01,3.236505E-01,8.790279E+03,4.419940E+02,5.387724E-01,3.093252E-02,8.876702E+03,7.632095E+03,5.440694E-01,5.341213E-01,1.937090E+04,1.572180E+04,1.187278E+00,1.100275E+00,9.542630E+03,5.087885E+03,5.848854E-01,3.560707E-01,1.693993E+04,1.443022E+04,1.038280E+00,1.009885E+00,8.518588E+03,9.958154E+03,5.221199E-01,6.969117E-01 
16:00:00,3.749243E+04,0.000000E+00,2.297980E+00,0.000000E+00,1.693993E+04,3.900903E+03,1.038280E+00,2.730009E-01,1.602069E+04,0.000000E+00,9.819379E-01,0.000000E+00,1.771524E+04,4.321282E+03,1.085800E+00,3.024207E-01,4.020479E+04,0.000000E+00,2.464225E+00,0.000000E+00,1.771524E+04,0.000000E+00,1.085800E+00,0.000000E+00,9.699204E+03,1.128730E+04,5.944820E-01,7.899305E-01,1.937090E+04,5.686847E+03,1.187278E+00,3.979884E-01,8.380250E+03,4.465599E+03,5.136410E-01,3.125206E-01,8.790279E+03,3.507144E+02,5.387724E-01,2.454441E-02,8.876702E+03,7.989642E+03,5.440694E-01,5.591453E-01,1.937090E+04,1.481935E+04,1.187278E+00,1.037118E+00,9.542630E+03,4.950025E+03,5.848854E-01,3.464227E-01,1.693993E+04,1.353717E+04,1.038280E+00,9.473859E-01,8.518588E+03,1.044799E+04,5.221199E-01,7.311924E-01 
16:15:00,3.749243E+04,0.000000E+00,2.297980E+00,0.000000E+00,1.693993E+04,3.832269E+03,1.038280E+00,2.681976E-01,1.602069E+04,0.000000E+00,9.819379E-01,0.000000E+00,1.771524E+04,3.362983E+03,1.085800E+00,2.353551E-01,4.020479E+04,0.000000E+00,2.464225E+00,0.000000E+00,1.771524E+04,0.000000E+00,1.085800E+00,0.000000E+00,9.699204E+03,1.169745E+04,5.944820E-01,8.186344E-01,1.937090E+04,5.626635E+03,1.187278E+00,3.937746E-01,8.380250E+03,4.306422E+03,5.136410E-01,3.013807E-01,8.790279E+03,2.610903E+02,5.387724E-01,1.827215E-02,8.876702E+03,8.256629E+03,5.440694E-01,5.778310E-01,1.937090E+04,1.386057E+04,1.187278E+00,9.700183E-01,9.542630E+03,4.811129E+03,5.848854E-01,3.367022E-01,1.693993E+04,1.258837E+04,1.038280E+00,8.809849E-01,8.518588E+03,1.087289E+04,5.221199E-01,7.609290E-01 
16:30:00,3.749243E+04,0.000000E+00,2.297980E+00,0.000000E+00,1.693993E+04,3.767559E+03,1.038280E+00,2.636689E-01,1.602069E+04,0.000000E+00,9.819379E-01,0.000000E+00,1.771524E+04,2.522565E+03,1.085800E+00,1.765392E-01,4.020479E+04,0.000000E+00,2.464225E+00,0.000000E+00,1.771524E+04,0.000000E+00,1.085800E+00,0.000000E+00,9.699204E+03,1.203706E+04,5.944820E-01,8.424019E-01,1.937090E+04,5.569800E+03,1.187278E+00,3.897970E-01,8.380250E+03,4.145872E+03,5.136410E-01,2.901448E-01,8.790279E+03,1.695482E+02,5.387724E-01,1.186567E-02,8.876702E+03,8.430618E+03,5.440694E-01,5.900080E-01,1.937090E+04,1.293126E+04,1.187278E+00,9.049813E-01,9.542630E+03,4.670227E+03,5.848854E-01,3.268413E-01,1.693993E+04,1.167183E+04,1.038280E+00,8.168413E-01,8.518588E+03,1.122773E+04,5.221199E-01,7.857620E-01 
16:45:00,3.749243E+04,0.000000E+00,2.297980E+00,0.000000E+00,1.693993E+04,3.747837E+03,1.038280E+00,2.622887E-01,1.602069E+04,0.000000E+00,9.819379E-01,0.000000E+00,1.771524E+04,1.831136E+03,1.085800E+00,1.281503E-01,4.020479E+04,0.000000E+00,2.464225E+00,0.000000E+00,1.771524E+04,0.000000E+00,1.085800E+00,0.000000E+00,9.699204E+03,1.230092E+04,5.944820E-01,8.608679E-01,1.937090E+04,5.558404E+03,1.187278E+00,3.889995E-01,8.380250E+03,3.982220E+03,5.136410E-01,2.786918E-01,8.790279E+03,9.347793E+01,5.387724E-01,6.541962E-03,8.876702E+03,8.509204E+03,5.440694E-01,5.955080E-01,1.937090E+04,1.209288E+04,1.187278E+00,8.463087E-01,9.542630E+03,4.525815E+03,5.848854E-01,3.167347E-01,1.693993E+04,1.084832E+04,1.038280E+00,7.592093E-01,8.518588E+03,1.150752E+04,5.221199E-01,8.053428E-01 
17:00:00,3.749243E+04,0.000000E+00,2.297980E+00,0.000000E+00,1.693993E+04,3.814774E+03,1.038280E+00,2.669733E-01,1.602070E+04,0.000000E+00,9.819379E-01,0.000000E+00,1.771524E+04,1.247575E+03,1.085800E+00,8.731032E-02,4.020479E+04,0.000000E+00,2.464225E+00,0.000000E+00,1.771524E+04,0.000000E+00,1.085800E+00,0.000000E+00,9.699204E+03,1.248151E+04,5.944820E-01,8.735064E-01,1.937090E+04,5.636128E+03,1.187278E+00,3.944389E-01,8.380250E+03,3.814867E+03,5.136410E-01,2.669797E-01,8.790279E+03,3.873712E+01,5.387724E-01,2.710980E-03,8.876702E+03,8.485021E+03,5.440694E-01,5.938158E-01,1.937090E+04,1.137382E+04,1.187278E+00,7.959854E-01,9.542630E+03,4.377178E+03,5.848854E-01,3.063326E-01,1.693993E+04,1.014348E+04,1.038280E+00,7.098816E-01,8.518588E+03,1.170437E+04,5.221199E-01,8.191190E-01 
17:15:00,3.749243E+04,0.000000E+00,2.297980E+00,0.000000E+00,1.693993E+04,3.992193E+03,1.038280E+00,2.793898E-01,1.602070E+04,0.000000E+00,9.819379E-01,0.000000E+00,1.771524E+04,8.067179E+02,1.085800E+00,5.645736E-02,4.020479E+04,2.126259E+02,2.464225E+00,1.488043E-02,1.771524E+04,0.000000E+00,1.085800E+00,0.000000E+00,9.699204E+03,1.256870E+04,5.944820E-01,8.796081E-01,1.937090E+04,5.828423E+03,1.187278E+00,4.078965E-01,8.380250E+03,3.643829E+03,5.136410E-01,2.550098E-01,8.790279E+03,6.661135E+00,5.387724E-01,4.661730E-04,8.876702E+03,8.347968E+03,5.440694E-01,5.842243E-01,1.937090E+04,1.076618E+04,1.187278E+00,7.534609E-01,9.542630E+03,4.224162E+03,5.848854E-01,2.956239E-01,1.693993E+04,9.546066E+03,1.038280E+00,6.680721E-01,8.518588E+03,1.180763E+04,5.221199E-01,8.263452E-01 
17:30:00,3.749243E+04,0.000000E+00,2.297980E+00,0.000000E+00,1.693993E+04,4.267070E+03,1.038280E+00,2.986268E-01,1.602070E+04,0.000000E+00,9.819379E-01,0.000000E+00,1.771524E+04,4.538701E+02,1.085800E+00,3.176365E-02,4.020479E+04,3.369686E+02,2.464225E+00,2.358248E-02,1.771524E+04,0.000000E+00,1.085800E+00,0.000000E+00,9.699204E+03,1.255210E+04,5.944820E-01,8.784462E-01,1.937090E+04,6.122834E+03,1.187278E+00,4.285006E-01,8.380250E+03,3.468787E+03,5.136410E-01,2.427597E-01,8.790279E+03,0.000000E+00,5.387724E-01,0.000000E+00,8.876702E+03,8.088213E+03,5.440694E-01,5.660457E-01,1.937090E+04,1.022563E+04,1.187278E+00,7.156310E-01,9.542630E+03,4.066297E+03,5.848854E-01,2.845758E-01,1.693993E+04,9.008262E+03,1.038280E+00,6.304344E-01,8.518588E+03,1.180647E+04,5.221199E-01,8.262645E-01 
17:45:00,3.749243E+04,0.000000E+00,2.297980E+00,0.000000E+00,1.693993E+04,4.572545E+03,1.038280E+00,3.200051E-01,1.602070E+04,0.000000E+00,9.819379E-01,0.000000E+00,1.771524E+04,2.130637E+02,1.085800E+00,1.491106E-02,4.020479E+04,5.288739E+02,2.464225E+00,3.701283E-02,1.771524E+04,0.000000E+00,1.085800E+00,0.000000E+00,9.699204E+03,1.241139E+04,5.944820E-01,8.685993E-01,1.937090E+04,6.452955E+03,1.187278E+00,4.516038E-01,8.380250E+03,3.285667E+03,5.136410E-01,2.299442E-01,8.790279E+03,0.000000E+00,5.387724E-01,0.000000E+00,8.876702E+03,7.683658E+03,5.440694E-01,5.377333E-01,1.937090E+04,9.713496E+03,1.187278E+00,6.797895E-01,9.542630E+03,3.899715E+03,5.848854E-01,2.729178E-01,1.693993E+04,8.490083E+03,1.038280E+00,5.941702E-01,8.518588E+03,1.167911E+04,5.221199E-01,8.173514E-01 
18:00:00,3.749243E+04,0.000000E+00,2.297980E+00,0.000000E+00,1.693993E+04,4.842244E+03,1.038280E+00,3.388797E-01,1.602070E+04,0.000000E+00,9.819379E-01,0.000000E+00,1.771524E+04,6.595394E+01,1.085800E+00,4.615723E-03,4.020479E+04,7.501388E+02,2.464225E+00,5.249793E-02,1.771524E+04,0.000000E+00,1.085800E+00,0.000000E+00,9.699204E+03,1.214194E+04,5.944820E-01,8.497417E-01,1.937090E+04,6.749159E+03,1.187278E+00,4.723333E-01,8.380250E+03,3.095533E+03,5.136410E-01,2.166379E-01,8.790279E+03,0.000000E+00,5.387724E-01,0.000000E+00,8.876702E+03,7.137072E+03,5.440694E-01,4.994810E-01,1.937090E+04,9.215373E+03,1.187278E+00,6.449289E-01,9.542630E+03,3.724969E+03,5.848854E-01,2.606883E-01,1.693993E+04,7.979713E+03,1.038280E+00,5.584525E-01,8.518588E+03,1.142211E+04,5.221199E-01,7.993650E-01 
18:15:00,3.749243E+04,0.000000E+00,2.297980E+00,0.000000E+00,1.693993E+04,5.018028E+03,1.038280E+00,3.511818E-01,1.602070E+04,0.000000E+00,9.819379E-01,0.000000E+00,1.771524E+04,0.000000E+00,1.085800E+00,0.000000E+00,4.020479E+04,7.865245E+02,2.464225E+00,5.504443E-02,1.771524E+04,0.000000E+00,1.085800E+00,0.000000E+00,9.699204E+03,1.173901E+04,5.944820E-01,8.215435E-01,1.937090E+04,6.949545E+03,1.187278E+00,4.863571E-01,8.380250E+03,2.898420E+03,5.136410E-01,2.028431E-01,8.790279E+03,0.000000E+00,5.387724E-01,0.000000E+00,8.876702E+03,6.451295E+03,5.440694E-01,4.514876E-01,1.937090E+04,8.721623E+03,1.187278E+00,6.103743E-01,9.542630E+03,3.541672E+03,5.848854E-01,2.478605E-01,1.693993E+04,7.470287E+03,1.038280E+00,5.228007E-01,8.518588E+03,1.103144E+04,5.221199E-01,7.720243E-01 
