Time,THERMAL ZONE 4:CHICAGO OHARE INTL AP ANN HTG 99.6% CONDNS DB:Des Heat Load [W],THERMAL ZONE 4::Des Sens Cool Load [W],THERMAL ZONE 4:CHICAGO OHARE INTL AP ANN HTG 99.6% CONDNS DB:Des Heat Mass Flow [kg/s],THERMAL ZONE 4::Des Cool Mass Flow [kg/s],THERMAL ZONE 3:CHICAGO OHARE INTL AP ANN HTG 99.6% CONDNS DB:Des Heat Load [W],THERMAL ZONE 3:CHICAGO OHARE INTL AP ANN CLG .4% CONDNS DB=>MWB:Des Sens Cool Load [W],THERMAL ZONE 3:CHICAGO OHARE INTL AP ANN HTG 99.6% CONDNS DB:Des Heat Mass Flow [kg/s],THERMAL ZONE 3:CHICAGO OHARE INTL AP ANN CLG .4% CONDNS DB=>MWB:Des Cool Mass Flow [kg/s],THERMAL ZONE 9:CHICAGO OHARE INTL AP ANN HTG 99.6% CONDNS DB:Des Heat Load [W],THERMAL ZONE 9:CHICAGO OHARE INTL AP ANN CLG .4% CONDNS DB=>MWB:Des Sens Cool Load [W],THERMAL ZONE 9:CHICAGO OHARE INTL AP ANN HTG 99.6% CONDNS DB:Des Heat Mass Flow [kg/s],THERMAL ZONE 9:CHICAGO OHARE INTL AP ANN CLG .4% CONDNS DB=>MWB:Des Cool Mass Flow [kg/s],THERMAL ZONE 6:CHICAGO OHARE INTL AP ANN HTG 99.6% CONDNS DB:Des Heat Load [W],THERMAL ZONE 6::Des Sens Cool Load [W],THERMAL ZONE 6:CHICAGO OHARE INTL AP ANN HTG 99.6% CONDNS DB:Des Heat Mass Flow [kg/s],THERMAL ZONE 6::Des Cool Mass Flow [kg/s],THERMAL ZONE 5:CHICAGO OHARE INTL AP ANN HTG 99.6% CONDNS DB:Des Heat Load [W],THERMAL ZONE 5:CHICAGO OHARE INTL AP ANN CLG .4% CONDNS DB=>MWB:Des Sens Cool Load [W],THERMAL ZONE 5:CHICAGO OHARE INTL AP ANN HTG 99.6% CONDNS DB:Des Heat Mass Flow [kg/s],THERMAL ZONE 5:CHICAGO OHARE INTL AP ANN CLG .4% CONDNS DB=>MWB:Des Cool Mass Flow [kg/s],THERMAL ZONE 10:CHICAGO OHARE INTL AP ANN HTG 99.6% CONDNS DB:Des Heat Load [W],THERMAL ZONE 10:CHICAGO OHARE INTL AP ANN CLG .4% CONDNS DB=>MWB:Des Sens Cool Load [W],THERMAL ZONE 10:CHICAGO OHARE INTL AP ANN HTG 99.6% CONDNS DB:Des Heat Mass Flow [kg/s],THERMAL ZONE 10:CHICAGO OHARE INTL AP ANN CLG .4% CONDNS DB=>MWB:Des Cool Mass Flow [kg/s],THERMAL ZONE 1:CHICAGO OHARE INTL AP ANN HTG 99.6% CONDNS DB:Des Heat Load [W],THERMAL ZONE 1:CHICAGO OHARE INTL AP ANN CLG .4% CONDNS DB=>MWB:Des Sens Cool Load [W],THERMAL ZONE 1:CHICAGO OHARE INTL AP ANN HTG 99.6% CONDNS DB:Des Heat Mass Flow [kg/s],THERMAL ZONE 1:CHICAGO OHARE INTL AP ANN CLG .4% CONDNS DB=>MWB:Des Cool Mass Flow [kg/s],THERMAL ZONE 8:CHICAGO OHARE INTL AP ANN HTG 99.6% CONDNS DB:Des Heat Load [W],THERMAL ZONE 8:CHICAGO OHARE INTL AP ANN CLG .4% CONDNS DB=>MWB:Des Sens Cool Load [W],THERMAL ZONE 8:CHICAGO OHARE INTL AP ANN HTG 99.6% CONDNS DB:Des Heat Mass Flow [kg/s],THERMAL ZONE 8:CHICAGO OHARE INTL AP ANN CLG .4% CONDNS DB=>MWB:Des Cool Mass Flow [kg/s],THERMAL ZONE 2:CHICAGO OHARE INTL AP ANN HTG 99.6% CONDNS DB:Des Heat Load [W],THERMAL ZONE 2:CHICAGO OHARE INTL AP ANN CLG .4% CONDNS DB=>MWB:Des Sens Cool Load [W],THERMAL ZONE 2:CHICAGO OHARE INTL AP ANN HTG 99.6% CONDNS DB:Des Heat Mass Flow [kg/s],THERMAL ZONE 2:CHICAGO OHARE INTL AP ANN CLG .4% CONDNS DB=>MWB:Des Cool Mass Flow [kg/s],THERMAL ZONE 7:CHICAGO OHARE INTL AP ANN HTG 99.6% CONDNS DB:Des Heat Load [W],THERMAL ZONE 7:CHICAGO OHARE INTL AP ANN CLG .4% CONDNS DB=>MWB:Des Sens Cool Load [W],THERMAL ZONE 7:CHICAGO OHARE INTL AP ANN HTG 99.6% CONDNS DB:Des Heat Mass Flow [kg/s],THERMAL ZONE 7:CHICAGO OHARE INTL AP ANN CLG .4% CONDNS DB=>MWB:Des Cool Mass Flow [kg/s] 
00:15:00,1.168481E+03,0.000000E+00,7.161835E-02,0.000000E+00,1.947386E+03,0.000000E+00,1.193589E-01,0.000000E+00,2.080021E+03,3.127397E+02,1.274883E-01,2.188678E-02,1.947128E+03,0.000000E+00,1.193430E-01,0.000000E+00,1.228475E+03,4.234809E+01,7.529550E-02,2.963691E-03,2.079563E+03,6.333499E+01,1.274602E-01,4.432438E-03,2.059232E+03,8.805249E+01,1.262141E-01,6.162268E-03,1.935356E+03,0.000000E+00,1.186215E-01,0.000000E+00,1.947128E+03,0.000000E+00,1.193430E-01,0.000000E+00,2.079563E+03,1.360080E+02,1.274602E-01,9.518389E-03 
00:30:00,1.168481E+03,0.000000E+00,7.161835E-02,0.000000E+00,1.947386E+03,0.000000E+00,1.193589E-01,0.000000E+00,2.080021E+03,2.858760E+02,1.274883E-01,2.000675E-02,1.947128E+03,0.000000E+00,1.193430E-01,0.000000E+00,1.228475E+03,3.546370E+01,7.529550E-02,2.481893E-03,2.079563E+03,5.030370E+01,1.274602E-01,3.520455E-03,2.059232E+03,7.341335E+01,1.262141E-01,5.137762E-03,1.935356E+03,0.000000E+00,1.186215E-01,0.000000E+00,1.947128E+03,0.000000E+00,1.193430E-01,0.000000E+00,2.079563E+03,1.190750E+02,1.274602E-01,8.333346E-03 
00:45:00,1.168481E+03,0.000000E+00,7.161835E-02,0.000000E+00,1.947386E+03,0.000000E+00,1.193589E-01,0.000000E+00,2.080021E+03,2.600304E+02,1.274883E-01,1.819798E-02,1.947128E+03,0.000000E+00,1.193430E-01,0.000000E+00,1.228475E+03,2.860319E+01,7.529550E-02,2.001767E-03,2.079563E+03,3.770707E+01,1.274602E-01,2.638893E-03,2.059232E+03,5.925037E+01,1.262141E-01,4.146579E-03,1.935356E+03,0.000000E+00,1.186215E-01,0.000000E+00,1.947128E+03,0.000000E+00,1.193430E-01,0.000000E+00,2.079563E+03,1.026776E+02,1.274602E-01,7.185792E-03 
01:00:00,1.168481E+03,0.000000E+00,7.161835E-02,0.000000E+00,1.947386E+03,0.000000E+00,1.193589E-01,0.000000E+00,2.080021E+03,2.351723E+02,1.274883E-01,1.645830E-02,1.947128E+03,0.000000E+00,1.193430E-01,0.000000E+00,1.228475E+03,2.178784E+01,7.529550E-02,1.524801E-03,2.079563E+03,2.557115E+01,1.274602E-01,1.789572E-03,2.059232E+03,4.558105E+01,1.262141E-01,3.189945E-03,1.935356E+03,0.000000E+00,1.186215E-01,0.000000E+00,1.947128E+03,0.000000E+00,1.193430E-01,0.000000E+00,2.079563E+03,8.682095E+01,1.274602E-01,6.076080E-03 
01:15:00,1.168481E+03,0.000000E+00,7.161835E-02,0.000000E+00,1.947386E+03,0.000000E+00,1.193589E-01,0.000000E+00,2.080021E+03,2.113425E+02,1.274883E-01,1.479060E-02,1.947128E+03,0.000000E+00,1.193430E-01,0.000000E+00,1.228475E+03,1.504466E+01,7.529550E-02,1.052886E-03,2.079563E+03,1.464935E+01,1.274602E-01,1.025221E-03,2.059232E+03,3.249411E+01,1.262141E-01,2.274068E-03,1.935356E+03,0.000000E+00,1.186215E-01,0.000000E+00,1.947128E+03,0.000000E+00,1.193430E-01,0.000000E+00,2.079563E+03,7.158032E+01,1.274602E-01,5.009479E-03 
01:30:00,1.168481E+03,0.000000E+00,7.161835E-02,0.000000E+00,1.947386E+03,0.000000E+00,1.193589E-01,0.000000E+00,2.080021E+03,1.885206E+02,1.274883E-01,1.319343E-02,1.947128E+03,0.000000E+00,1.193430E-01,0.000000E+00,1.228475E+03,8.756451E+00,7.529550E-02,6.128119E-04,2.079563E+03,6.816512E+00,1.274602E-01,4.770469E-04,2.059232E+03,2.001786E+01,1.262141E-01,1.400931E-03,1.935356E+03,0.000000E+00,1.186215E-01,0.000000E+00,1.947128E+03,0.000000E+00,1.193430E-01,0.000000E+00,2.079563E+03,5.696921E+01,1.274602E-01,3.986935E-03 
01:45:00,1.168481E+03,0.000000E+00,7.161835E-02,0.000000E+00,1.947386E+03,0.000000E+00,1.193589E-01,0.000000E+00,2.080021E+03,1.666890E+02,1.274883E-01,1.166557E-02,1.947128E+03,0.000000E+00,1.193430E-01,0.000000E+00,1.228475E+03,4.167829E+00,7.529550E-02,2.916815E-04,2.079563E+03,1.970243E+00,1.274602E-01,1.378856E-04,2.059232E+03,1.036111E+01,1.262141E-01,7.251120E-04,1.935356E+03,0.000000E+00,1.186215E-01,0.000000E+00,1.947128E+03,0.000000E+00,1.193430E-01,0.000000E+00,2.079563E+03,4.300594E+01,1.274602E-01,3.009729E-03 
02:00:00,1.168481E+03,0.000000E+00,7.161835E-02,0.000000E+00,1.947386E+03,0.000000E+00,1.193589E-01,0.000000E+00,2.080021E+03,1.458316E+02,1.274883E-01,1.020589E-02,1.947128E+03,0.000000E+00,1.193430E-01,0.000000E+00,1.228475E+03,1.258421E+00,7.529550E-02,8.806935E-05,2.079563E+03,0.000000E+00,1.274602E-01,0.000000E+00,2.059232E+03,3.954431E+00,1.262141E-01,2.767470E-04,1.935356E+03,0.000000E+00,1.186215E-01,0.000000E+00,1.947128E+03,0.000000E+00,1.193430E-01,0.000000E+00,2.079563E+03,2.971357E+01,1.274602E-01,2.079475E-03 
02:15:00,1.168481E+03,0.000000E+00,7.161835E-02,0.000000E+00,1.947386E+03,0.000000E+00,1.193589E-01,0.000000E+00,2.080021E+03,1.258666E+02,1.274883E-01,8.808651E-03,1.947128E+03,0.000000E+00,1.193430E-01,0.000000E+00,1.228475E+03,0.000000E+00,7.529550E-02,0.000000E+00,2.079563E+03,0.000000E+00,1.274602E-01,0.000000E+00,2.059232E+03,5.452675E-01,1.262141E-01,3.816001E-05,1.935356E+03,0.000000E+00,1.186215E-01,0.000000E+00,1.947128E+03,0.000000E+00,1.193430E-01,0.000000E+00,2.079563E+03,1.733269E+01,1.274602E-01,1.213012E-03 
02:30:00,1.168481E+03,0.000000E+00,7.161835E-02,0.000000E+00,1.947386E+03,0.000000E+00,1.193589E-01,0.000000E+00,2.080021E+03,1.067724E+02,1.274883E-01,7.472363E-03,1.947128E+03,0.000000E+00,1.193430E-01,0.000000E+00,1.228475E+03,0.000000E+00,7.529550E-02,0.000000E+00,2.079563E+03,0.000000E+00,1.274602E-01,0.000000E+00,2.059232E+03,0.000000E+00,1.262141E-01,0.000000E+00,1.935356E+03,0.000000E+00,1.186215E-01,0.000000E+00,1.947128E+03,0.000000E+00,1.193430E-01,0.000000E+00,2.079563E+03,8.346567E+00,1.274602E-01,5.841264E-04 
02:45:00,1.168481E+03,0.000000E+00,7.161835E-02,0.000000E+00,1.947386E+03,0.000000E+00,1.193589E-01,0.000000E+00,2.080021E+03,8.853102E+01,1.274883E-01,6.195758E-03,1.947128E+03,0.000000E+00,1.193430E-01,0.000000E+00,1.228475E+03,0.000000E+00,7.529550E-02,0.000000E+00,2.079563E+03,0.000000E+00,1.274602E-01,0.000000E+00,2.059232E+03,0.000000E+00,1.262141E-01,0.000000E+00,1.935356E+03,0.000000E+00,1.186215E-01,0.000000E+00,1.947128E+03,0.000000E+00,1.193430E-01,0.000000E+00,2.079563E+03,2.616885E+00,1.274602E-01,1.831401E-04 
03:00:00,1.168481E+03,0.000000E+00,7.161835E-02,0.000000E+00,1.947386E+03,0.000000E+00,1.193589E-01,0.000000E+00,2.080021E+03,7.112992E+01,1.274883E-01,4.977958E-03,1.947128E+03,0.000000E+00,1.193430E-01,0.000000E+00,1.228475E+03,0.000000E+00,7.529550E-02,0.000000E+00,2.079563E+03,0.000000E+00,1.274602E-01,0.000000E+00,2.059232E+03,0.000000E+00,1.262141E-01,0.000000E+00,1.935356E+03,0.000000E+00,1.186215E-01,0.000000E+00,1.947128E+03,0.000000E+00,1.193430E-01,0.000000E+00,2.079563E+03,0.000000E+00,1.274602E-01,0.000000E+00 
03:15:00,1.168481E+03,0.000000E+00,7.161835E-02,0.000000E+00,1.947386E+03,0.000000E+00,1.193589E-01,0.000000E+00,2.080021E+03,5.449679E+01,1.274883E-01,3.813905E-03,1.947128E+03,0.000000E+00,1.193430E-01,0.000000E+00,1.228475E+03,0.000000E+00,7.529550E-02,0.000000E+00,2.079563E+03,0.000000E+00,1.274602E-01,0.000000E+00,2.059232E+03,0.000000E+00,1.262141E-01,0.000000E+00,1.935356E+03,0.000000E+00,1.186215E-01,0.000000E+00,1.947128E+03,0.000000E+00,1.193430E-01,0.000000E+00,2.079563E+03,0.000000E+00,1.274602E-01,0.000000E+00 
03:30:00,1.168481E+03,0.000000E+00,7.161835E-02,0.000000E+00,1.947386E+03,0.000000E+00,1.193589E-01,0.000000E+00,2.080021E+03,3.863169E+01,1.274883E-01,2.703601E-03,1.947128E+03,0.000000E+00,1.193430E-01,0.000000E+00,1.228475E+03,0.000000E+00,7.529550E-02,0.000000E+00,2.079563E+03,0.000000E+00,1.274602E-01,0.000000E+00,2.059232E+03,0.000000E+00,1.262141E-01,0.000000E+00,1.935356E+03,0.000000E+00,1.186215E-01,0.000000E+00,1.947128E+03,0.000000E+00,1.193430E-01,0.000000E+00,2.079563E+03,0.000000E+00,1.274602E-01,0.000000E+00 
03:45:00,1.168481E+03,0.000000E+00,7.161835E-02,0.000000E+00,1.947386E+03,0.000000E+00,1.193589E-01,0.000000E+00,2.080021E+03,2.355402E+01,1.274883E-01,1.648405E-03,1.947128E+03,0.000000E+00,1.193430E-01,0.000000E+00,1.228475E+03,0.000000E+00,7.529550E-02,0.000000E+00,2.079563E+03,0.000000E+00,1.274602E-01,0.000000E+00,2.059232E+03,0.000000E+00,1.262141E-01,0.000000E+00,1.935356E+03,0.000000E+00,1.186215E-01,0.000000E+00,1.947128E+03,0.000000E+00,1.193430E-01,0.000000E+00,2.079563E+03,0.000000E+00,1.274602E-01,0.000000E+00 
04:00:00,1.168481E+03,0.000000E+00,7.161835E-02,0.000000E+00,1.947386E+03,0.000000E+00,1.193589E-01,0.000000E+00,2.080021E+03,1.205664E+01,1.274883E-01,8.437724E-04,1.947128E+03,0.000000E+00,1.193430E-01,0.000000E+00,1.228475E+03,0.000000E+00,7.529550E-02,0.000000E+00,2.079563E+03,0.000000E+00,1.274602E-01,0.000000E+00,2.059232E+03,0.000000E+00,1.262141E-01,0.000000E+00,1.935356E+03,0.000000E+00,1.186215E-01,0.000000E+00,1.947128E+03,0.000000E+00,1.193430E-01,0.000000E+00,2.079563E+03,0.000000E+00,1.274602E-01,0.000000E+00 
