Time,THERMAL ZONE 15:NASHVILLE INTERNATIONAL AP ANN HTG 99.6% CONDNS DB:Des Heat Load [W],THERMAL ZONE 15:NASHVILLE INTERNATIONAL AP ANN CLG .4% CONDNS DB=>MWB:Des Sens Cool Load [W],THERMAL ZONE 15:NASHVILLE INTERNATIONAL AP ANN HTG 99.6% CONDNS DB:Des Heat Mass Flow [kg/s],THERMAL ZONE 15:NASHVILLE INTERNATIONAL AP ANN CLG .4% CONDNS DB=>MWB:Des Cool Mass Flow [kg/s],THERMAL ZONE 14:NASHVILLE INTERNATIONAL AP ANN HTG 99.6% CONDNS DB:Des Heat Load [W],THERMAL ZONE 14:NASHVILLE INTERNATIONAL AP ANN CLG .4% CONDNS DB=>MWB:Des Sens Cool Load [W],THERMAL ZONE 14:NASHVILLE INTERNATIONAL AP ANN HTG 99.6% CONDNS DB:Des Heat Mass Flow [kg/s],THERMAL ZONE 14:NASHVILLE INTERNATIONAL AP ANN CLG .4% CONDNS DB=>MWB:Des Cool Mass Flow [kg/s],THERMAL ZONE 2:NASHVILLE INTERNATIONAL AP ANN HTG 99.6% CONDNS DB:Des Heat Load [W],THERMAL ZONE 2:NASHVILLE INTERNATIONAL AP ANN CLG .4% CONDNS DB=>MWB:Des Sens Cool Load [W],THERMAL ZONE 2:NASHVILLE INTERNATIONAL AP ANN HTG 99.6% CONDNS DB:Des Heat Mass Flow [kg/s],THERMAL ZONE 2:NASHVILLE INTERNATIONAL AP ANN CLG .4% CONDNS DB=>MWB:Des Cool Mass Flow [kg/s],THERMAL ZONE 9:NASHVILLE INTERNATIONAL AP ANN HTG 99.6% CONDNS DB:Des Heat Load [W],THERMAL ZONE 9:NASHVILLE INTERNATIONAL AP ANN CLG .4% CONDNS DB=>MWB:Des Sens Cool Load [W],THERMAL ZONE 9:NASHVILLE INTERNATIONAL AP ANN HTG 99.6% CONDNS DB:Des Heat Mass Flow [kg/s],THERMAL ZONE 9:NASHVILLE INTERNATIONAL AP ANN CLG .4% CONDNS DB=>MWB:Des Cool Mass Flow [kg/s],THERMAL ZONE 7:NASHVILLE INTERNATIONAL AP ANN HTG 99.6% CONDNS DB:Des Heat Load [W],THERMAL ZONE 7:NASHVILLE INTERNATIONAL AP ANN CLG .4% CONDNS DB=>MWB:Des Sens Cool Load [W],THERMAL ZONE 7:NASHVILLE INTERNATIONAL AP ANN HTG 99.6% CONDNS DB:Des Heat Mass Flow [kg/s],THERMAL ZONE 7:NASHVILLE INTERNATIONAL AP ANN CLG .4% CONDNS DB=>MWB:Des Cool Mass Flow [kg/s],THERMAL ZONE 3:NASHVILLE INTERNATIONAL AP ANN HTG 99.6% CONDNS DB:Des Heat Load [W],THERMAL ZONE 3:NASHVILLE INTERNATIONAL AP ANN CLG .4% CONDNS DB=>MWB:Des Sens Cool Load [W],THERMAL ZONE 3:NASHVILLE INTERNATIONAL AP ANN HTG 99.6% CONDNS DB:Des Heat Mass Flow [kg/s],THERMAL ZONE 3:NASHVILLE INTERNATIONAL AP ANN CLG .4% CONDNS DB=>MWB:Des Cool Mass Flow [kg/s],THERMAL ZONE 11:NASHVILLE INTERNATIONAL AP ANN HTG 99.6% CONDNS DB:Des Heat Load [W],THERMAL ZONE 11:NASHVILLE INTERNATIONAL AP ANN CLG .4% CONDNS DB=>MWB:Des Sens Cool Load [W],THERMAL ZONE 11:NASHVILLE INTERNATIONAL AP ANN HTG 99.6% CONDNS DB:Des Heat Mass Flow [kg/s],THERMAL ZONE 11:NASHVILLE INTERNATIONAL AP ANN CLG .4% CONDNS DB=>MWB:Des Cool Mass Flow [kg/s],THERMAL ZONE 12:NASHVILLE INTERNATIONAL AP ANN HTG 99.6% CONDNS DB:Des Heat Load [W],THERMAL ZONE 12:NASHVILLE INTERNATIONAL AP ANN CLG .4% CONDNS DB=>MWB:Des Sens Cool Load [W],THERMAL ZONE 12:NASHVILLE INTERNATIONAL AP ANN HTG 99.6% CONDNS DB:Des Heat Mass Flow [kg/s],THERMAL ZONE 12:NASHVILLE INTERNATIONAL AP ANN CLG .4% CONDNS DB=>MWB:Des Cool Mass Flow [kg/s],THERMAL ZONE 10:NASHVILLE INTERNATIONAL AP ANN HTG 99.6% CONDNS DB:Des Heat Load [W],THERMAL ZONE 10:NASHVILLE INTERNATIONAL AP ANN CLG .4% CONDNS DB=>MWB:Des Sens Cool Load [W],THERMAL ZONE 10:NASHVILLE INTERNATIONAL AP ANN HTG 99.6% CONDNS DB:Des Heat Mass Flow [kg/s],THERMAL ZONE 10:NASHVILLE INTERNATIONAL AP ANN CLG .4% CONDNS DB=>MWB:Des Cool Mass Flow [kg/s],THERMAL ZONE 4:NASHVILLE INTERNATIONAL AP ANN HTG 99.6% CONDNS DB:Des Heat Load [W],THERMAL ZONE 4:NASHVILLE INTERNATIONAL AP ANN CLG .4% CONDNS DB=>MWB:Des Sens Cool Load [W],THERMAL ZONE 4:NASHVILLE INTERNATIONAL AP ANN HTG 99.6% CONDNS DB:Des Heat Mass Flow [kg/s],THERMAL ZONE 4:NASHVILLE INTERNATIONAL AP ANN CLG .4% CONDNS DB=>MWB:Des Cool Mass Flow [kg/s],THERMAL ZONE 6:NASHVILLE INTERNATIONAL AP ANN HTG 99.6% CONDNS DB:Des Heat Load [W],THERMAL ZONE 6:NASHVILLE INTERNATIONAL AP ANN CLG .4% CONDNS DB=>MWB:Des Sens Cool Load [W],THERMAL ZONE 6:NASHVILLE INTERNATIONAL AP ANN HTG 99.6% CONDNS DB:Des Heat Mass Flow [kg/s],THERMAL ZONE 6:NASHVILLE INTERNATIONAL AP ANN CLG .4% CONDNS DB=>MWB:Des Cool Mass Flow [kg/s],THERMAL ZONE 1:NASHVILLE INTERNATIONAL AP ANN HTG 99.6% CONDNS DB:Des Heat Load [W],THERMAL ZONE 1:NASHVILLE INTERNATIONAL AP ANN CLG .4% CONDNS DB=>MWB:Des Sens Cool Load [W],THERMAL ZONE 1:NASHVILLE INTERNATIONAL AP ANN HTG 99.6% CONDNS DB:Des Heat Mass Flow [kg/s],THERMAL ZONE 1:NASHVILLE INTERNATIONAL AP ANN CLG .4% CONDNS DB=>MWB:Des Cool Mass Flow [kg/s],THERMAL ZONE 5:NASHVILLE INTERNATIONAL AP ANN HTG 99.6% CONDNS DB:Des Heat Load [W],THERMAL ZONE 5:NASHVILLE INTERNATIONAL AP ANN CLG .4% CONDNS DB=>MWB:Des Sens Cool Load [W],THERMAL ZONE 5:NASHVILLE INTERNATIONAL AP ANN HTG 99.6% CONDNS DB:Des Heat Mass Flow [kg/s],THERMAL ZONE 5:NASHVILLE INTERNATIONAL AP ANN CLG .4% CONDNS DB=>MWB:Des Cool Mass Flow [kg/s],THERMAL ZONE 8:NASHVILLE INTERNATIONAL AP ANN HTG 99.6% CONDNS DB:Des Heat Load [W],THERMAL ZONE 8:NASHVILLE INTERNATIONAL AP ANN CLG .4% CONDNS DB=>MWB:Des Sens Cool Load [W],THERMAL ZONE 8:NASHVILLE INTERNATIONAL AP ANN HTG 99.6% CONDNS DB:Des Heat Mass Flow [kg/s],THERMAL ZONE 8:NASHVILLE INTERNATIONAL AP ANN CLG .4% CONDNS DB=>MWB:Des Cool Mass Flow [kg/s],THERMAL ZONE 13:NASHVILLE INTERNATIONAL AP ANN HTG 99.6% CONDNS DB:Des Heat Load [W],THERMAL ZONE 13:NASHVILLE INTERNATIONAL AP ANN CLG .4% CONDNS DB=>MWB:Des Sens Cool Load [W],THERMAL ZONE 13:NASHVILLE INTERNATIONAL AP ANN HTG 99.6% CONDNS DB:Des Heat Mass Flow [kg/s],THERMAL ZONE 13:NASHVILLE INTERNATIONAL AP ANN CLG .4% CONDNS DB=>MWB:Des Cool Mass Flow [kg/s] 
21:00:00,3.830505E+03,1.542417E+03,2.346639E-01,1.079715E-01,2.612580E+03,3.016697E+03,1.600916E-01,2.111713E-01,1.339212E+03,1.247377E+03,8.208274E-02,8.731116E-02,3.034767E+03,1.519958E+03,1.859459E-01,1.063953E-01,3.174274E+03,8.869426E+02,1.944941E-01,6.208457E-02,3.830006E+03,2.238629E+03,2.346333E-01,1.567044E-01,3.830006E+03,1.572580E+03,2.346333E-01,1.100832E-01,3.166651E+03,6.439591E+02,1.940270E-01,4.507714E-02,3.174274E+03,6.031292E+02,1.944941E-01,4.221880E-02,7.731318E+02,2.628018E+03,4.738667E-02,1.839554E-01,3.052130E+03,1.403484E+03,1.870098E-01,9.824250E-02,3.809066E+03,1.639156E+03,2.333505E-01,1.147433E-01,3.174454E+03,6.343040E+02,1.945051E-01,4.440087E-02,3.051717E+03,2.176522E+03,1.869845E-01,1.523513E-01,3.051717E+03,1.443783E+03,1.869845E-01,1.010635E-01 
21:15:00,3.830583E+03,1.503824E+03,2.346686E-01,1.052703E-01,2.612680E+03,2.995026E+03,1.600975E-01,2.096545E-01,1.339241E+03,1.216735E+03,8.208455E-02,8.516621E-02,3.034814E+03,1.478507E+03,1.859488E-01,1.034940E-01,3.174322E+03,8.404520E+02,1.944970E-01,5.883065E-02,3.830085E+03,2.156631E+03,2.346380E-01,1.509650E-01,3.830085E+03,1.535153E+03,2.346380E-01,1.074635E-01,3.166699E+03,6.157775E+02,1.940299E-01,4.310433E-02,3.174322E+03,5.738007E+02,1.944970E-01,4.016549E-02,7.731547E+02,2.609545E+03,4.738807E-02,1.826624E-01,3.052177E+03,1.367440E+03,1.870126E-01,9.571975E-02,3.809144E+03,1.597696E+03,2.333552E-01,1.118413E-01,3.174501E+03,6.023381E+02,1.945080E-01,4.216310E-02,3.051764E+03,2.093914E+03,1.869873E-01,1.465693E-01,3.051764E+03,1.406670E+03,1.869873E-01,9.846582E-02 
21:30:00,3.830649E+03,1.467899E+03,2.346726E-01,1.027557E-01,2.612766E+03,2.974294E+03,1.601025E-01,2.082033E-01,1.339268E+03,1.188656E+03,8.208622E-02,8.320071E-02,3.034854E+03,1.439455E+03,1.859512E-01,1.007606E-01,3.174361E+03,7.980752E+02,1.944993E-01,5.586461E-02,3.830151E+03,2.080854E+03,2.346421E-01,1.456610E-01,3.830151E+03,1.499513E+03,2.346421E-01,1.049688E-01,3.166737E+03,5.863998E+02,1.940322E-01,4.104768E-02,3.174361E+03,5.449602E+02,1.944993E-01,3.814635E-02,7.731762E+02,2.592419E+03,4.738939E-02,1.814638E-01,3.052217E+03,1.334043E+03,1.870150E-01,9.338224E-02,3.809210E+03,1.558396E+03,2.333592E-01,1.090904E-01,3.174540E+03,5.701329E+02,1.945103E-01,3.990847E-02,3.051804E+03,2.016939E+03,1.869897E-01,1.411815E-01,3.051804E+03,1.371694E+03,1.869897E-01,9.601775E-02 
21:45:00,3.830707E+03,1.434117E+03,2.346761E-01,1.003912E-01,2.612840E+03,2.954331E+03,1.601069E-01,2.068060E-01,1.339293E+03,1.162938E+03,8.208772E-02,8.140048E-02,3.034888E+03,1.402538E+03,1.859533E-01,9.817666E-02,3.174393E+03,7.580502E+02,1.945013E-01,5.306305E-02,3.830209E+03,2.010220E+03,2.346456E-01,1.407169E-01,3.830209E+03,1.465470E+03,2.346456E-01,1.025860E-01,3.166770E+03,5.570303E+02,1.940342E-01,3.899147E-02,3.174393E+03,5.170931E+02,1.945013E-01,3.619543E-02,7.731962E+02,2.576435E+03,4.739062E-02,1.803452E-01,3.052251E+03,1.302670E+03,1.870171E-01,9.118645E-02,3.809268E+03,1.520998E+03,2.333627E-01,1.064727E-01,3.174572E+03,5.390281E+02,1.945123E-01,3.773087E-02,3.051838E+03,1.944773E+03,1.869918E-01,1.361303E-01,3.051838E+03,1.338672E+03,1.869918E-01,9.370649E-02 
22:00:00,3.830758E+03,1.402286E+03,2.346792E-01,9.816322E-02,2.612904E+03,2.934978E+03,1.601107E-01,2.054514E-01,1.339315E+03,1.139370E+03,8.208906E-02,7.975080E-02,3.034919E+03,1.367633E+03,1.859551E-01,9.573360E-02,3.174420E+03,7.196448E+02,1.945030E-01,5.037469E-02,3.830259E+03,1.943957E+03,2.346487E-01,1.360787E-01,3.830259E+03,1.432978E+03,2.346487E-01,1.003117E-01,3.166797E+03,5.283257E+02,1.940359E-01,3.698184E-02,3.174420E+03,4.902031E+02,1.945030E-01,3.431297E-02,7.732147E+02,2.561410E+03,4.739175E-02,1.792936E-01,3.052282E+03,1.272720E+03,1.870190E-01,8.909014E-02,3.809318E+03,1.485303E+03,2.333658E-01,1.039742E-01,3.174600E+03,5.092292E+02,1.945140E-01,3.564476E-02,3.051869E+03,1.876832E+03,1.869937E-01,1.313748E-01,3.051869E+03,1.307092E+03,1.869937E-01,9.149612E-02 
22:15:00,3.830802E+03,1.351531E+03,2.346820E-01,9.461047E-02,2.612960E+03,2.869429E+03,1.601141E-01,2.008630E-01,1.339334E+03,1.072392E+03,8.209024E-02,7.506261E-02,3.034947E+03,1.315077E+03,1.859568E-01,9.205493E-02,3.174444E+03,6.637919E+02,1.945044E-01,4.646494E-02,3.830304E+03,1.860978E+03,2.346514E-01,1.302703E-01,3.830304E+03,1.381360E+03,2.346514E-01,9.669862E-02,3.166821E+03,4.812804E+02,1.940373E-01,3.368852E-02,3.174444E+03,4.450135E+02,1.945044E-01,3.114965E-02,7.732318E+02,2.503401E+03,4.739280E-02,1.752333E-01,3.052309E+03,1.224762E+03,1.870207E-01,8.573324E-02,3.809363E+03,1.430809E+03,2.333686E-01,1.001597E-01,3.174623E+03,4.614634E+02,1.945154E-01,3.230110E-02,3.051897E+03,1.793343E+03,1.869954E-01,1.255310E-01,3.051897E+03,1.257478E+03,1.869954E-01,8.802329E-02 
22:30:00,3.830842E+03,1.300429E+03,2.346844E-01,9.103289E-02,2.613009E+03,2.801931E+03,1.601170E-01,1.961374E-01,1.339351E+03,1.005243E+03,8.209129E-02,7.036208E-02,3.034972E+03,1.262725E+03,1.859584E-01,8.839011E-02,3.174464E+03,6.093261E+02,1.945056E-01,4.265197E-02,3.830344E+03,1.779881E+03,2.346539E-01,1.245932E-01,3.830344E+03,1.329391E+03,2.346539E-01,9.306030E-02,3.166841E+03,4.340780E+02,1.940385E-01,3.038408E-02,3.174464E+03,3.996643E+02,1.945056E-01,2.797502E-02,7.732477E+02,2.444936E+03,4.739377E-02,1.711405E-01,3.052334E+03,1.176539E+03,1.870222E-01,8.235740E-02,3.809403E+03,1.376266E+03,2.333710E-01,9.634139E-02,3.174644E+03,4.138427E+02,1.945166E-01,2.896745E-02,3.051921E+03,1.712216E+03,1.869969E-01,1.198521E-01,3.051921E+03,1.207709E+03,1.869969E-01,8.453923E-02 
22:45:00,3.830878E+03,1.248856E+03,2.346866E-01,8.742299E-02,2.613053E+03,2.732702E+03,1.601197E-01,1.912905E-01,1.339366E+03,9.386408E+02,8.209221E-02,6.569962E-02,3.034994E+03,1.210557E+03,1.859597E-01,8.473835E-02,3.174482E+03,5.571109E+02,1.945067E-01,3.899665E-02,3.830379E+03,1.700451E+03,2.346561E-01,1.190339E-01,3.830379E+03,1.276815E+03,2.346561E-01,8.938021E-02,3.166858E+03,3.869564E+02,1.940396E-01,2.708536E-02,3.174482E+03,3.543573E+02,1.945067E-01,2.480338E-02,7.732624E+02,2.386416E+03,4.739467E-02,1.670428E-01,3.052357E+03,1.128258E+03,1.870236E-01,7.897762E-02,3.809439E+03,1.321530E+03,2.333732E-01,9.251019E-02,3.174661E+03,3.665428E+02,1.945177E-01,2.565631E-02,3.051944E+03,1.633420E+03,1.869983E-01,1.143368E-01,3.051944E+03,1.157767E+03,1.869983E-01,8.104318E-02 
23:00:00,3.830910E+03,1.196534E+03,2.346885E-01,8.376142E-02,2.613092E+03,2.661909E+03,1.601221E-01,1.863341E-01,1.339379E+03,8.727391E+02,8.209302E-02,6.108602E-02,3.035015E+03,1.158379E+03,1.859610E-01,8.108623E-02,3.174497E+03,5.059117E+02,1.945076E-01,3.541259E-02,3.830412E+03,1.622586E+03,2.346580E-01,1.135855E-01,3.830412E+03,1.223602E+03,2.346580E-01,8.565634E-02,3.166874E+03,3.400360E+02,1.940406E-01,2.380079E-02,3.174497E+03,3.091901E+02,1.945076E-01,2.164158E-02,7.732761E+02,2.327962E+03,4.739551E-02,1.629481E-01,3.052378E+03,1.080129E+03,1.870249E-01,7.560884E-02,3.809471E+03,1.266408E+03,2.333751E-01,8.865281E-02,3.174676E+03,3.196303E+02,1.945186E-01,2.237234E-02,3.051965E+03,1.556942E+03,1.869996E-01,1.089844E-01,3.051965E+03,1.107908E+03,1.869996E-01,7.755334E-02 
23:15:00,3.830939E+03,1.164122E+03,2.346903E-01,8.149412E-02,2.613127E+03,2.636304E+03,1.601242E-01,1.845410E-01,1.339391E+03,8.528843E+02,8.209373E-02,5.969531E-02,3.035034E+03,1.125721E+03,1.859622E-01,7.880075E-02,3.174510E+03,4.744869E+02,1.945085E-01,3.321275E-02,3.830441E+03,1.566760E+03,2.346598E-01,1.096807E-01,3.830441E+03,1.190144E+03,2.346598E-01,8.331583E-02,3.166887E+03,3.125924E+02,1.940414E-01,2.187959E-02,3.174510E+03,2.834504E+02,1.945085E-01,1.983967E-02,7.732889E+02,2.313374E+03,4.739630E-02,1.619226E-01,3.052397E+03,1.051375E+03,1.870261E-01,7.359660E-02,3.809500E+03,1.231255E+03,2.333769E-01,8.619393E-02,3.174690E+03,2.923587E+02,1.945195E-01,2.046321E-02,3.051984E+03,1.502035E+03,1.870008E-01,1.051423E-01,3.051984E+03,1.077512E+03,1.870008E-01,7.542619E-02 
23:30:00,3.830965E+03,1.132670E+03,2.346919E-01,7.929483E-02,2.613158E+03,2.611593E+03,1.601261E-01,1.828113E-01,1.339401E+03,8.356149E+02,8.209436E-02,5.848579E-02,3.035052E+03,1.094403E+03,1.859633E-01,7.660962E-02,3.174522E+03,4.433928E+02,1.945092E-01,3.103632E-02,3.830467E+03,1.513871E+03,2.346614E-01,1.059824E-01,3.830467E+03,1.157599E+03,2.346614E-01,8.104011E-02,3.166899E+03,2.864831E+02,1.940421E-01,2.005202E-02,3.174522E+03,2.589699E+02,1.945092E-01,1.812612E-02,7.733010E+02,2.300000E+03,4.739704E-02,1.609815E-01,3.052415E+03,1.023804E+03,1.870272E-01,7.166767E-02,3.809526E+03,1.197015E+03,2.333785E-01,8.379966E-02,3.174701E+03,2.665366E+02,1.945202E-01,1.865576E-02,3.052002E+03,1.450063E+03,1.870018E-01,1.015061E-01,3.052002E+03,1.048369E+03,1.870018E-01,7.338723E-02 
23:45:00,3.830989E+03,1.102132E+03,2.346934E-01,7.715897E-02,2.613187E+03,2.587528E+03,1.601279E-01,1.811268E-01,1.339410E+03,8.199954E+02,8.209491E-02,5.739181E-02,3.035069E+03,1.064263E+03,1.859643E-01,7.450069E-02,3.174532E+03,4.117565E+02,1.945098E-01,2.882184E-02,3.830491E+03,1.463425E+03,2.346629E-01,1.024538E-01,3.830491E+03,1.125958E+03,2.346629E-01,7.882708E-02,3.166909E+03,2.614628E+02,1.940427E-01,1.830069E-02,3.174532E+03,2.354953E+02,1.945098E-01,1.648300E-02,7.733123E+02,2.287343E+03,4.739774E-02,1.600911E-01,3.052432E+03,9.972576E+02,1.870282E-01,6.981024E-02,3.809551E+03,1.163726E+03,2.333800E-01,8.147129E-02,3.174712E+03,2.418851E+02,1.945208E-01,1.693025E-02,3.052019E+03,1.400527E+03,1.870029E-01,9.803993E-02,3.052019E+03,1.020318E+03,1.870029E-01,7.142450E-02 
24:00:00,3.831012E+03,1.072385E+03,2.346948E-01,7.507755E-02,2.613214E+03,2.563926E+03,1.601295E-01,1.794748E-01,1.339418E+03,8.056655E+02,8.209540E-02,5.638820E-02,3.035085E+03,1.035176E+03,1.859653E-01,7.246515E-02,3.174542E+03,3.804617E+02,1.945104E-01,2.663113E-02,3.830514E+03,1.415009E+03,2.346643E-01,9.906576E-02,3.830514E+03,1.095115E+03,2.346643E-01,7.666891E-02,3.166919E+03,2.373733E+02,1.940433E-01,1.661450E-02,3.174542E+03,2.128655E+02,1.945104E-01,1.489900E-02,7.733231E+02,2.275211E+03,4.739840E-02,1.592384E-01,3.052447E+03,9.716135E+02,1.870291E-01,6.801567E-02,3.809573E+03,1.131302E+03,2.333814E-01,7.920254E-02,3.174721E+03,2.182237E+02,1.945214E-01,1.527404E-02,3.052034E+03,1.352999E+03,1.870038E-01,9.471363E-02,3.052034E+03,9.932392E+02,1.870038E-01,6.952949E-02 
Peak,3.831282E+03,2.408266E+03,2.347114E-01,1.685837E-01,2.613541E+03,3.240929E+03,1.601496E-01,2.268687E-01,1.339493E+03,1.642458E+03,8.209996E-02,1.149700E-01,3.035298E+03,3.576453E+03,1.859784E-01,2.503448E-01,3.174631E+03,4.075149E+03,1.945159E-01,2.852519E-01,3.830784E+03,5.051953E+03,2.346808E-01,3.536378E-01,3.830784E+03,4.388248E+03,2.346808E-01,3.071795E-01,3.167008E+03,2.677871E+03,1.940488E-01,1.874482E-01,3.174631E+03,3.498277E+03,1.945159E-01,2.448745E-01,7.735041E+02,2.869215E+03,4.740949E-02,2.008391E-01,3.052661E+03,2.246492E+03,1.870422E-01,1.572530E-01,3.809844E+03,3.654936E+03,2.333980E-01,2.558485E-01,3.174811E+03,1.426886E+03,1.945269E-01,9.988519E-02,3.052248E+03,4.945883E+03,1.870169E-01,3.461989E-01,3.052248E+03,4.363865E+03,1.870169E-01,3.054608E-01 

Peak Vol Flow (m3/s),,,1.990345E-01,1.429585E-01,,,1.358063E-01,1.923839E-01,,,6.962051E-02,9.749418E-02,,,1.577091E-01,2.122916E-01,,,1.649488E-01,2.418927E-01,,,1.990086E-01,2.998837E-01,,,1.990086E-01,2.604872E-01,,,1.645528E-01,1.589555E-01,,,1.649488E-01,2.076527E-01,,,4.020309E-02,1.703109E-01,,,1.586112E-01,1.333501E-01,,,1.979207E-01,2.169587E-01,,,1.649582E-01,8.470232E-02,,,1.585897E-01,2.935755E-01,,,1.585897E-01,2.590298E-01 
